FID,Field1,x,y,WPreyD,Rgd,Alt
15682,24012,8706000,3790610,0.5800000,23.1947994,5330.0000000
15683,24013,8706500,3790610,0.5800000,41.5452003,5179.0000000
15684,24014,8707000,3790610,0.5800000,45.5522003,5238.0000000
15685,24015,8707500,3790610,0.5800000,60.7783012,5403.0000000
15687,24017,8708500,3790610,0.5800000,50.3983994,5375.0000000
15688,24018,8709000,3790610,0.5800000,22.7155991,5265.0000000
15695,24025,8712500,3790610,0.5800000,63.5766983,5389.0000000
15696,24026,8713000,3790610,0.5800000,88.0000000,5210.0000000
15697,24027,8713500,3790610,0.5800000,33.6451988,5212.0000000
15698,24028,8714000,3790610,0.5800000,28.2134991,5317.0000000
15699,24029,8714500,3790610,0.5800000,17.3204994,5305.0000000
15700,24030,8715000,3790610,0.5800000,30.4302006,5333.0000000
15702,24032,8716000,3790610,0.5800000,67.2457962,5485.0000000
15703,24033,8716500,3790610,0.5800000,67.3498001,5325.0000000
15704,24034,8717000,3790610,0.5800000,76.8830032,5123.0000000
15705,24035,8717500,3790610,0.5800000,31.1287994,4895.0000000
15706,24036,8718000,3790610,0.5800000,49.2443008,4818.0000000
15707,24037,8718500,3790610,0.5800000,45.4752998,4636.0000000
15713,24059,8624000,3791110,0.0100000,33.0303001,5177.0000000
15714,24060,8624500,3791110,0.0100000,41.4608002,5118.0000000
15715,24061,8625000,3791110,0.0100000,23.1732998,5084.0000000
15716,24062,8625500,3791110,0.0100000,49.4367981,5046.0000000
15717,24063,8626000,3791110,0.0100000,16.7033005,5120.0000000
15718,24064,8626500,3791110,0.0100000,46.0217018,5235.0000000
15719,24065,8627000,3791110,0.0100000,50.0600014,5299.0000000
15720,24066,8627500,3791110,0.0100000,61.3759003,5379.0000000
15721,24067,8628000,3791110,0.0100000,19.3132000,5185.0000000
15722,24068,8628500,3791110,0.0100000,26.3059006,5191.0000000
15723,24069,8629000,3791110,0.0100000,65.5668030,5418.0000000
15726,24072,8630500,3791110,0.0100000,93.7710037,5373.0000000
15727,24073,8631000,3791110,0.0100000,62.5219994,4981.0000000
15728,24074,8631500,3791110,0.0100000,12.0000000,4807.0000000
15729,24075,8632000,3791110,0.0100000,26.0960007,4794.0000000
15730,24076,8632500,3791110,0.0100000,25.1396008,4764.0000000
15731,24077,8633000,3791110,0.0100000,20.9284000,4744.0000000
15732,24078,8633500,3791110,0.0100000,42.2611008,4887.0000000
15733,24079,8634000,3791110,0.0100000,29.9832993,4962.0000000
15734,24080,8634500,3791110,0.0100000,46.9681015,5153.0000000
15735,24081,8635000,3791110,0.0100000,59.5147018,5062.0000000
15736,24082,8635500,3791110,0.0100000,57.3671989,5344.0000000
15737,24083,8636000,3791110,0.0100000,79.1580963,5218.0000000
15738,24084,8636500,3791110,0.0100000,50.6360016,4971.0000000
15739,24085,8637000,3791110,0.0100000,16.9706001,4822.0000000
15740,24086,8637500,3791110,0.0100000,51.2151985,4734.0000000
15741,24087,8638000,3791110,0.0100000,70.4131012,4486.0000000
15742,24088,8638500,3791110,0.0100000,36.1525002,4294.0000000
15743,24089,8639000,3791110,0.0100000,17.0587006,4123.0000000
15744,24090,8639500,3791110,0.0100000,25.2784996,4039.0000000
15745,24091,8640000,3791110,0.0100000,42.2728996,4113.0000000
15746,24092,8640500,3791110,0.0100000,47.3708992,4278.0000000
15747,24093,8641000,3791110,0.0100000,36.0000000,4443.0000000
15748,24094,8641500,3791110,0.0100000,60.8851013,4621.0000000
15749,24095,8642000,3791110,0.0100000,25.1793995,4659.0000000
15750,24096,8642500,3791110,0.0100000,49.9300003,4706.0000000
15751,24097,8643000,3791110,0.0100000,59.6321983,4830.0000000
15752,24098,8643500,3791110,0.0100000,40.7062988,4921.0000000
15753,24099,8644000,3791110,0.0100000,32.1091995,5032.0000000
15754,24100,8644500,3791110,0.0100000,25.6124992,5147.0000000
15755,24101,8645000,3791110,0.0100000,35.9583015,5192.0000000
15756,24102,8645500,3791110,0.0100000,40.9878006,5222.0000000
15757,24103,8646000,3791110,0.0100000,23.7696991,5103.0000000
15758,24104,8646500,3791110,0.0100000,44.9555016,5125.0000000
15759,24105,8647000,3791110,0.0100000,44.3283005,5403.0000000
15760,24106,8647500,3791110,0.0100000,61.0737000,5324.0000000
15761,24107,8648000,3791110,0.0100000,93.5147018,5394.0000000
15762,24108,8648500,3791110,0.0100000,83.5403976,5469.0000000
15763,24109,8649000,3791110,0.0100000,84.9705963,5412.0000000
15764,24110,8649500,3791110,0.0100000,18.1933994,5296.0000000
15765,24111,8650000,3791110,0.0100000,17.7481995,5282.0000000
15766,24112,8650500,3791110,0.0100000,47.4342003,5370.0000000
15774,24120,8654500,3791110,0.0100000,78.5111008,5471.0000000
15775,24121,8655000,3791110,0.0100000,8.6602497,5198.0000000
15776,24122,8655500,3791110,0.0100000,23.6854000,5058.0000000
15777,24123,8656000,3791110,0.0100000,36.2629013,4940.0000000
15778,24124,8656500,3791110,0.0100000,58.9236984,5093.0000000
15779,24125,8657000,3791110,0.0100000,123.0120010,5419.0000000
15781,24127,8658000,3791110,0.0100000,87.8862991,5477.0000000
15782,24128,8658500,3791110,0.0100000,30.5123005,5466.0000000
15786,24132,8660500,3791110,0.0100000,51.8073006,5486.0000000
15787,24133,8661000,3791110,0.0100000,68.4617004,5348.0000000
15788,24134,8661500,3791110,0.0100000,61.6523018,5322.0000000
15789,24135,8662000,3791110,0.0100000,31.7490005,5216.0000000
15790,24136,8662500,3791110,0.0100000,31.5277996,5156.0000000
15791,24137,8663000,3791110,0.0100000,64.4748001,5209.0000000
15792,24138,8663500,3791110,0.0100000,33.9852982,5217.0000000
15793,24139,8664000,3791110,0.0100000,69.4981995,5262.0000000
15794,24140,8664500,3791110,0.0100000,66.9179001,5293.0000000
15795,24141,8665000,3791110,0.0100000,27.0000000,5312.0000000
15796,24142,8665500,3791110,0.0100000,50.7346001,5422.0000000
15797,24143,8666000,3791110,0.0100000,71.7705002,5497.0000000
15801,24147,8668000,3791110,0.0100000,30.8707008,5462.0000000
15802,24148,8668500,3791110,0.0100000,28.4076996,5374.0000000
15803,24149,8669000,3791110,0.0100000,52.0000000,5458.0000000
15805,24151,8670000,3791110,0.0100000,49.5075989,5251.0000000
15806,24152,8670500,3791110,0.0104792,36.8917007,5103.0000000
15807,24153,8671000,3791110,0.0148387,50.2294998,4908.0000000
15808,24154,8671500,3791110,0.0286645,24.2280998,4718.0000000
15809,24155,8672000,3791110,0.0480130,52.5737991,4689.0000000
15810,24156,8672500,3791110,0.0726384,143.1779938,4779.0000000
15811,24157,8673000,3791110,0.1010780,60.8194008,4626.0000000
15812,24158,8673500,3791110,0.1329410,37.8549995,4397.0000000
15813,24159,8674000,3791110,0.1660590,19.4936008,4555.0000000
15814,24160,8674500,3791110,0.1989610,92.3363037,4258.0000000
15815,24161,8675000,3791110,0.2328990,43.5085983,3976.0000000
15816,24162,8675500,3791110,0.2699350,29.3768997,3877.0000000
15817,24163,8676000,3791110,0.3041560,28.7924004,3790.0000000
15818,24164,8676500,3791110,0.3392210,29.3257999,3879.0000000
15819,24165,8677000,3791110,0.3741880,15.0997000,4251.0000000
15820,24166,8677500,3791110,0.4096120,24.5561008,4308.0000000
15821,24167,8678000,3791110,0.4425240,15.0333004,4263.0000000
15822,24168,8678500,3791110,0.4739350,30.1495991,4291.0000000
15823,24169,8679000,3791110,0.5016350,15.9687004,4315.0000000
15824,24170,8679500,3791110,0.5271660,23.1732998,4271.0000000
15825,24171,8680000,3791110,0.5502870,46.9147987,4241.0000000
15826,24172,8680500,3791110,0.5662340,26.6271000,4333.0000000
15827,24173,8681000,3791110,0.5765930,28.7402000,4246.0000000
15828,24174,8681500,3791110,0.5800000,24.6779003,4352.0000000
15829,24175,8682000,3791110,0.5800000,33.5261002,4415.0000000
15830,24176,8682500,3791110,0.5800000,14.4913998,4505.0000000
15831,24177,8683000,3791110,0.5800000,18.1933994,4570.0000000
15832,24178,8683500,3791110,0.5800000,16.1245003,4620.0000000
15833,24179,8684000,3791110,0.5800000,19.7737007,4714.0000000
15834,24180,8684500,3791110,0.5800000,16.7033005,4710.0000000
15835,24181,8685000,3791110,0.5800000,13.3416996,4659.0000000
15836,24182,8685500,3791110,0.5800000,10.5830002,4618.0000000
15837,24183,8686000,3791110,0.5800000,11.5326004,4608.0000000
15838,24184,8686500,3791110,0.5800000,58.7877998,4416.0000000
15839,24185,8687000,3791110,0.5800000,41.5932999,4702.0000000
15840,24186,8687500,3791110,0.5800000,117.2220001,4380.0000000
15841,24187,8688000,3791110,0.5800000,78.1728973,4339.0000000
15842,24188,8688500,3791110,0.5800000,84.4038010,4584.0000000
15843,24189,8689000,3791110,0.5800000,54.4884987,4749.0000000
15844,24190,8689500,3791110,0.5800000,33.9706001,4973.0000000
15845,24191,8690000,3791110,0.5800000,80.4797974,4915.0000000
15846,24192,8690500,3791110,0.5800000,41.0243988,4849.0000000
15847,24193,8691000,3791110,0.5800000,27.4955006,4956.0000000
15848,24194,8691500,3791110,0.5800000,34.2198982,5088.0000000
15849,24195,8692000,3791110,0.5800000,43.1509018,5307.0000000
15850,24196,8692500,3791110,0.5800000,37.2961006,5488.0000000
15854,24200,8694500,3791110,0.5800000,39.6484985,5437.0000000
15855,24201,8695000,3791110,0.5800000,38.9230003,5338.0000000
15856,24202,8695500,3791110,0.5800000,36.7286987,5250.0000000
15857,24203,8696000,3791110,0.5800000,49.2747002,5255.0000000
15858,24204,8696500,3791110,0.5800000,53.8051987,5192.0000000
15859,24205,8697000,3791110,0.5800000,47.4446983,5119.0000000
15860,24206,8697500,3791110,0.5800000,59.9749985,5166.0000000
15861,24207,8698000,3791110,0.5800000,35.6371002,5260.0000000
15862,24208,8698500,3791110,0.5800000,44.9221992,5068.0000000
15863,24209,8699000,3791110,0.5800000,26.9815006,4835.0000000
15864,24210,8699500,3791110,0.5800000,37.1483002,4638.0000000
15865,24211,8700000,3791110,0.5800000,54.3782997,4692.0000000
15866,24212,8700500,3791110,0.5800000,50.3586998,4990.0000000
15867,24213,8701000,3791110,0.5800000,53.0754013,5042.0000000
15868,24214,8701500,3791110,0.5800000,32.3110008,5345.0000000
15869,24215,8702000,3791110,0.5800000,43.8975983,5281.0000000
15870,24216,8702500,3791110,0.5800000,45.7275009,5368.0000000
15876,24222,8705500,3791110,0.5800000,21.7024994,5455.0000000
15877,24223,8706000,3791110,0.5800000,37.6031990,5438.0000000
15878,24224,8706500,3791110,0.5800000,18.1383991,5314.0000000
15879,24225,8707000,3791110,0.5800000,46.3140984,5402.0000000
15883,24229,8709000,3791110,0.5800000,21.3775997,5360.0000000
15884,24230,8709500,3791110,0.5800000,24.6373997,5407.0000000
15889,24235,8712000,3791110,0.5800000,42.2492981,5448.0000000
15890,24236,8712500,3791110,0.5800000,27.5862007,5269.0000000
15891,24237,8713000,3791110,0.5800000,24.5356998,5204.0000000
15892,24238,8713500,3791110,0.5800000,27.1476994,5161.0000000
15893,24239,8714000,3791110,0.5800000,31.0965996,5205.0000000
15894,24240,8714500,3791110,0.5800000,28.5132008,5230.0000000
15895,24241,8715000,3791110,0.5800000,24.8596001,5284.0000000
15896,24242,8715500,3791110,0.5800000,61.7818985,5370.0000000
15897,24243,8716000,3791110,0.5800000,57.6801987,5149.0000000
15898,24244,8716500,3791110,0.5800000,54.8816986,5019.0000000
15899,24245,8717000,3791110,0.5800000,34.7994003,5016.0000000
15900,24246,8717500,3791110,0.5800000,37.9604988,4717.0000000
15901,24247,8718000,3791110,0.5800000,88.3402023,4584.0000000
15907,24270,8624000,3791610,0.0100000,20.3223991,5125.0000000
15908,24271,8624500,3791610,0.0100000,19.0263004,5084.0000000
15909,24272,8625000,3791610,0.0100000,9.0000000,5045.0000000
15910,24273,8625500,3791610,0.0100000,27.5135994,5040.0000000
15911,24274,8626000,3791610,0.0100000,19.8745995,5025.0000000
15912,24275,8626500,3791610,0.0100000,55.1996002,5140.0000000
15913,24276,8627000,3791610,0.0100000,35.4682999,5175.0000000
15914,24277,8627500,3791610,0.0100000,25.8456993,5386.0000000
15915,24278,8628000,3791610,0.0100000,9.3808298,5162.0000000
15916,24279,8628500,3791610,0.0100000,22.3829994,5150.0000000
15917,24280,8629000,3791610,0.0100000,37.1618004,5215.0000000
15918,24281,8629500,3791610,0.0100000,76.3348007,5466.0000000
15920,24283,8630500,3791610,0.0100000,10.9087000,5446.0000000
15921,24284,8631000,3791610,0.0100000,47.1274986,5132.0000000
15922,24285,8631500,3791610,0.0100000,102.8789978,4966.0000000
15923,24286,8632000,3791610,0.0100000,20.0000000,4771.0000000
15924,24287,8632500,3791610,0.0100000,17.5783997,4749.0000000
15925,24288,8633000,3791610,0.0100000,8.1853504,4721.0000000
15926,24289,8633500,3791610,0.0100000,20.4939003,4701.0000000
15927,24290,8634000,3791610,0.0100000,43.5545998,4745.0000000
15928,24291,8634500,3791610,0.0100000,68.2055969,4845.0000000
15929,24292,8635000,3791610,0.0100000,43.5430984,4936.0000000
15930,24293,8635500,3791610,0.0100000,44.5420990,5089.0000000
15931,24294,8636000,3791610,0.0100000,36.1109009,5338.0000000
15932,24295,8636500,3791610,0.0100000,57.0262985,5111.0000000
15933,24296,8637000,3791610,0.0100000,34.1027985,4861.0000000
15934,24297,8637500,3791610,0.0100000,39.7365990,4667.0000000
15935,24298,8638000,3791610,0.0100000,38.1314011,4437.0000000
15936,24299,8638500,3791610,0.0100000,43.4626007,4281.0000000
15937,24300,8639000,3791610,0.0100000,18.4120007,4102.0000000
15938,24301,8639500,3791610,0.0100000,17.1464005,4021.0000000
15939,24302,8640000,3791610,0.0100000,47.1487007,4208.0000000
15940,24303,8640500,3791610,0.0100000,30.1662006,4412.0000000
15941,24304,8641000,3791610,0.0100000,18.4661999,4394.0000000
15942,24305,8641500,3791610,0.0100000,31.1769009,4464.0000000
15943,24306,8642000,3791610,0.0100000,21.0713005,4572.0000000
15944,24307,8642500,3791610,0.0100000,9.0553904,4602.0000000
15945,24308,8643000,3791610,0.0100000,30.2985001,4720.0000000
15946,24309,8643500,3791610,0.0100000,30.2159004,4839.0000000
15947,24310,8644000,3791610,0.0100000,37.2692986,5057.0000000
15948,24311,8644500,3791610,0.0100000,31.4006004,5090.0000000
15949,24312,8645000,3791610,0.0100000,44.7771988,5136.0000000
15950,24313,8645500,3791610,0.0100000,27.4955006,4996.0000000
15951,24314,8646000,3791610,0.0100000,20.2978001,4996.0000000
15952,24315,8646500,3791610,0.0100000,47.2335014,5170.0000000
15953,24316,8647000,3791610,0.0100000,51.8170013,5272.0000000
15954,24317,8647500,3791610,0.0100000,22.2261009,5128.0000000
15955,24318,8648000,3791610,0.0100000,55.9821014,5315.0000000
15957,24320,8649000,3791610,0.0100000,41.8091011,5325.0000000
15958,24321,8649500,3791610,0.0100000,39.6484985,5192.0000000
15959,24322,8650000,3791610,0.0100000,18.6278992,5239.0000000
15960,24323,8650500,3791610,0.0100000,43.3244019,5388.0000000
15969,24332,8655000,3791610,0.0100000,62.8410988,5341.0000000
15970,24333,8655500,3791610,0.0100000,26.7395000,5097.0000000
15971,24334,8656000,3791610,0.0100000,45.2547989,4927.0000000
15972,24335,8656500,3791610,0.0100000,59.1777000,4929.0000000
15973,24336,8657000,3791610,0.0100000,54.3046989,5214.0000000
15974,24337,8657500,3791610,0.0100000,98.6660995,5259.0000000
15975,24338,8658000,3791610,0.0100000,39.4207993,5359.0000000
15982,24345,8661500,3791610,0.0100000,29.0172005,5403.0000000
15983,24346,8662000,3791610,0.0100000,55.5607986,5480.0000000
15984,24347,8662500,3791610,0.0100000,65.4064026,5431.0000000
15986,24349,8663500,3791610,0.0100000,34.7275009,5470.0000000
15989,24352,8665000,3791610,0.0100000,37.8814011,5485.0000000
15991,24354,8666000,3791610,0.0100000,67.9705963,5404.0000000
15992,24355,8666500,3791610,0.0100000,25.9615002,5388.0000000
15993,24356,8667000,3791610,0.0100000,22.3159008,5469.0000000
15998,24361,8669500,3791610,0.0100958,65.3145981,5395.0000000
15999,24362,8670000,3791610,0.0104808,29.7488995,5205.0000000
16000,24363,8670500,3791610,0.0111576,50.1099014,5097.0000000
16001,24364,8671000,3791610,0.0119417,23.4946995,4890.0000000
16002,24365,8671500,3791610,0.0258766,77.8460007,5080.0000000
16003,24366,8672000,3791610,0.0434202,43.0696983,5082.0000000
16004,24367,8672500,3791610,0.0680456,30.9839001,4941.0000000
16005,24368,8673000,3791610,0.0964706,27.2763996,4811.0000000
16006,24369,8673500,3791610,0.1283330,42.6497002,4596.0000000
16007,24370,8674000,3791610,0.1600980,19.9750004,4360.0000000
16008,24371,8674500,3791610,0.1936270,35.9025993,4376.0000000
16009,24372,8675000,3791610,0.2271570,44.2379990,4095.0000000
16010,24373,8675500,3791610,0.2626620,19.7483997,3920.0000000
16011,24374,8676000,3791610,0.2976300,34.4963989,3809.0000000
16012,24375,8676500,3791610,0.3315530,36.5239983,3836.0000000
16013,24376,8677000,3791610,0.3664080,67.2457962,4240.0000000
16014,24377,8677500,3791610,0.4016450,18.6011009,4292.0000000
16015,24378,8678000,3791610,0.4344520,8.5439997,4222.0000000
16016,24379,8678500,3791610,0.4656910,4.3589001,4211.0000000
16017,24380,8679000,3791610,0.4948080,14.9666004,4236.0000000
16018,24381,8679500,3791610,0.5219170,38.0526009,4302.0000000
16019,24382,8680000,3791610,0.5450160,29.0688992,4377.0000000
16020,24383,8680500,3791610,0.5645710,19.7737007,4353.0000000
16021,24384,8681000,3791610,0.5748730,42.9883995,4348.0000000
16022,24385,8681500,3791610,0.5800000,22.2261009,4456.0000000
16023,24386,8682000,3791610,0.5800000,29.3257999,4520.0000000
16024,24387,8682500,3791610,0.5800000,30.2985001,4619.0000000
16025,24388,8683000,3791610,0.5800000,16.4620991,4625.0000000
16026,24389,8683500,3791610,0.5800000,23.9374008,4663.0000000
16027,24390,8684000,3791610,0.5800000,26.7954998,4721.0000000
16028,24391,8684500,3791610,0.5800000,22.5610008,4738.0000000
16029,24392,8685000,3791610,0.5800000,5.0990200,4667.0000000
16030,24393,8685500,3791610,0.5800000,15.1327000,4593.0000000
16031,24394,8686000,3791610,0.5800000,27.0000000,4548.0000000
16032,24395,8686500,3791610,0.5800000,52.0191994,4331.0000000
16033,24396,8687000,3791610,0.5800000,64.7147980,4762.0000000
16034,24397,8687500,3791610,0.5800000,14.1773996,4798.0000000
16035,24398,8688000,3791610,0.5800000,72.4292984,4410.0000000
16036,24399,8688500,3791610,0.5800000,27.9106007,4315.0000000
16037,24400,8689000,3791610,0.5800000,64.2573013,4590.0000000
16038,24401,8689500,3791610,0.5800000,51.4197998,4740.0000000
16039,24402,8690000,3791610,0.5800000,34.8138008,4658.0000000
16040,24403,8690500,3791610,0.5800000,29.4617996,5059.0000000
16041,24404,8691000,3791610,0.5800000,40.7676010,5072.0000000
16042,24405,8691500,3791610,0.5800000,43.3590012,5294.0000000
16043,24406,8692000,3791610,0.5800000,73.6750031,5407.0000000
16049,24412,8695000,3791610,0.5800000,25.1396008,5386.0000000
16050,24413,8695500,3791610,0.5800000,26.7768993,5383.0000000
16052,24415,8696500,3791610,0.5800000,54.5894012,5396.0000000
16053,24416,8697000,3791610,0.5800000,68.5419998,5413.0000000
