"","FID","Field1","WPreyD","Rgd","Alt","StdAlt","StdRgd","StdWPreyD","D.0"
"52",163,1210,0.25,118.9919968,5297,1.02221284151162,3.67152998165974,0.111978978601875,4.49158394357688e-05
"53",164,1211,0.25,59.5483017,5413,1.25013371264585,0.877540350263813,0.111978978601875,4.49158394357688e-05
"54",166,1213,0.25,52.5833015,5425,1.27371173379766,0.550169410272054,0.111978978601875,4.49158394357688e-05
"55",167,1214,0.25,43.4165993,5181,0.794291970377396,0.11931344047057,0.111978978601875,4.49158394357688e-05
"56",168,1215,0.25,42.3083992,5029,0.495637035787723,0.0672255010565888,0.111978978601875,4.49158394357688e-05
"57",169,1216,0.25,33.1661987,5203,0.83751834248906,-0.362478832803751,0.111978978601875,4.49158394357688e-05
"58",170,1217,0.25,49.0407982,5154,0.74124142278581,0.383663652634759,0.111978978601875,4.49158394357688e-05
"59",171,1218,0.25,91.0768967,5307,1.04186119247147,2.35945642856766,0.111978978601875,4.49158394357688e-05
"60",173,1220,0.25,43.2204018,5489,1.39946117994068,0.110091709220794,0.111978978601875,4.49158394357688e-05
"61",174,1221,0.25,19.6977005,5252,0.93379526219231,-0.995529053823317,0.111978978601875,4.49158394357688e-05
"62",175,1222,0.25,20.4206009,5205,0.841448012681029,-0.96155108158027,0.111978978601875,4.49158394357688e-05
"63",176,1223,0.25,41.2188988,5104,0.642999667986575,0.0160164903132154,0.111978978601875,4.49158394357688e-05
"64",177,1224,0.25,70.0286026,5070,0.576195274723095,1.37013846347413,0.111978978601875,4.49158394357688e-05
"65",178,1225,0.25,33.6006012,4861,0.165544739662294,-0.342060921723178,0.111978978601875,4.49158394357688e-05
"66",179,1226,0.25,45.4091988,4596,-0.355136560773651,0.212970174513752,0.111978978601875,4.49158394357688e-05
"67",180,1227,0.25,24.3925991,4460,-0.622354133827569,-0.774858081287237,0.111978978601875,4.49158394357688e-05
"68",181,1228,0.25,38.9743004,4335,-0.867958520825656,-0.0894847684106537,0.111978978601875,4.49158394357688e-05
"69",182,1229,0.25,90.6035004,4355,-0.828661818905962,2.3372057196991,0.111978978601875,4.49158394357688e-05
"70",183,1230,0.25,168.6529999,4342,-0.854204675153764,6.00571071374079,0.111978978601875,4.49158394357688e-05
"71",184,1231,0.25,36.9864998,4228,-1.07819587609602,-0.182915943177624,0.111978978601875,4.49158394357688e-05
"72",185,1232,0.249529,41.2673988,4439,-0.663615670843248,0.0182961012441098,0.109793606698813,4.48603329701275e-05
"73",186,1233,0.248896,30.1329994,4587,-0.372820076637513,-0.505046137543146,0.106856578217628,4.47858431343515e-05
"74",197,1408,0.25,33.823101,4091,-1.34737828424592,-0.331602922213863,0.111978978601875,4.49158394357688e-05
"75",198,1409,0.25,30,4242,-1.05068818475223,-0.51129741354402,0.111978978601875,4.49158394357688e-05
"76",199,1410,0.25,45.4091988,4348,-0.842415664577855,0.212970174513752,0.111978978601875,4.49158394357688e-05
"77",200,1411,0.25,56.7626991,4406,-0.728455229010743,0.746610656736239,0.111978978601875,4.49158394357688e-05
"78",201,1412,0.25,66.558197,4587,-0.372820076637513,1.20702146264121,0.111978978601875,4.49158394357688e-05
"79",202,1413,0.25,44.5646019,4766,-0.0211145944562525,0.173272188422218,0.111978978601875,4.49158394357688e-05
"80",203,1414,0.25,48.7955017,4987,0.413113961756365,0.372134156084035,0.111978978601875,4.49158394357688e-05
"81",204,1415,0.25,57.0614014,5253,0.935760097288294,0.760650348038574,0.111978978601875,4.49158394357688e-05
"82",206,1417,0.25,39.9625015,5343,1.11259525592692,-0.0430370564625776,0.111978978601875,4.49158394357688e-05
"83",207,1418,0.25,9.7979603,5276,0.980951304495942,-1.46083948625492,0.111978978601875,4.49158394357688e-05
"84",208,1419,0.25,30.7409,5265,0.959338118440111,-0.476473418931659,0.111978978601875,4.49158394357688e-05
"85",209,1420,0.25,24.0207996,5099,0.633175492506651,-0.792333508180041,0.111978978601875,4.49158394357688e-05
"86",210,1421,0.25,15.9687004,5059,0.554582088667263,-1.17080058762261,0.111978978601875,4.49158394357688e-05
"87",211,1422,0.25,32.357399,5289,1.00649416074374,-0.400494268618678,0.111978978601875,4.49158394357688e-05
"88",212,1423,0.25,55.4976997,5446,1.31497327081334,0.687152791585423,0.111978978601875,4.49158394357688e-05
"89",213,1424,0.25,63.5059013,5346,1.11848976121487,1.06355658342387,0.111978978601875,4.49158394357688e-05
"90",214,1425,0.25,63.0158997,5400,1.22459085639804,1.04052538747509,0.111978978601875,4.49158394357688e-05
"91",215,1426,0.25,52.0672989,5331,1.0890172347751,0.525916107852882,0.111978978601875,4.49158394357688e-05
"92",216,1427,0.25,56.7010002,5426,1.27567656889365,0.74371066731636,0.111978978601875,4.49158394357688e-05
"93",219,1430,0.25,47.2863998,5459,1.34051612706114,0.301202915113453,0.111978978601875,4.49158394357688e-05
"94",220,1431,0.25,24.2486992,5267,0.96326778863208,-0.781621705720115,0.111978978601875,4.49158394357688e-05
"95",221,1432,0.25,57.0876999,5388,1.20101283524623,0.761886437689422,0.111978978601875,4.49158394357688e-05
"96",222,1433,0.25,44.9667015,5268,0.965232623728065,0.19217178931847,0.111978978601875,4.49158394357688e-05
"97",223,1434,0.25,74.1080017,5168,0.768749114129595,1.56187955171825,0.111978978601875,4.49158394357688e-05
"98",224,1435,0.25,50.7542992,4865,0.173404080046232,0.464202118814102,0.111978978601875,4.49158394357688e-05
"99",225,1436,0.25,20.3470001,4721,-0.109532173775564,-0.965010487522591,0.111978978601875,4.49158394357688e-05
"100",226,1437,0.25,41.2067986,4604,-0.339417880005773,0.0154477532372154,0.111978978601875,4.49158394357688e-05
"101",227,1438,0.25,50.5271988,4564,-0.418011283845161,0.453527880582134,0.111978978601875,4.49158394357688e-05
"102",228,1439,0.25,39.9249001,4475,-0.592881607387799,-0.0448044082658131,0.111978978601875,4.49158394357688e-05
"103",229,1440,0.25,108.8899994,4482,-0.579127761715906,3.1967129982184,0.111978978601875,4.49158394357688e-05
"104",230,1441,0.2499,81.1295013,4381,-0.77757610641036,1.89190609273742,0.111514993059824,4.49040488835597e-05
"105",231,1442,0.249487,57.2364006,4249,-1.03693433908034,0.768875710702858,0.109598732771151,4.48553866812982e-05
"106",232,1443,0.248836,98.4784012,4310,-0.917079398225274,2.7073440690473,0.106578186892397,4.47787889073168e-05
"107",233,1444,0.248132,37.4967003,4389,-0.761857425642483,-0.158935352729218,0.103311728676355,4.46961022659404e-05
"108",234,1445,0.247471,61.0410004,4211,-1.11159807272776,0.947700603316423,0.100244784243395,4.46186050738142e-05
"109",235,1446,0.246627,36.414299,4248,-1.03889917417632,-0.209810689535282,0.0963287462684815,4.4519847821433e-05
"110",245,1616,0.25,11.9164,3728,-2.06061342408837,-1.36126797498564,0.111978978601875,4.49158394357688e-05
"111",246,1617,0.25,37.5233002,3710,-2.09598045581609,-0.157685096588997,0.111978978601875,4.49158394357688e-05
"112",247,1618,0.25,52.2685013,3824,-1.87198925487384,0.535373080850039,0.111978978601875,4.49158394357688e-05
"113",248,1619,0.25,30.7896004,4120,-1.29039806646237,-0.474184388742402,0.111978978601875,4.49158394357688e-05
"114",249,1620,0.25,40.7921982,4304,-0.928868408801182,-0.00403941385130228,0.111978978601875,4.49158394357688e-05
"115",250,1621,0.25,70.6470032,4408,-0.724525558818774,1.39920470610159,0.111978978601875,4.49158394357688e-05
"116",251,1622,0.25,49.0611992,4592,-0.36299590115759,0.384622546296638,0.111978978601875,4.49158394357688e-05
"117",252,1623,0.25,44.463501,4826,0.0967755113028292,0.168520214880708,0.111978978601875,4.49158394357688e-05
"118",253,1624,0.25,44.6766014,4979,0.397395280988488,0.178536421091387,0.111978978601875,4.49158394357688e-05
"119",254,1625,0.25,51.6623993,5177,0.786432629993457,0.506884900552373,0.111978978601875,4.49158394357688e-05
"120",255,1626,0.25,119.6449966,5470,1.36212931311697,3.70222246582369,0.111978978601875,4.49158394357688e-05
"121",258,1629,0.25,58.2408981,5339,1.10473591554298,0.816089390724629,0.111978978601875,4.49158394357688e-05
"122",259,1630,0.25,29.0345001,5156,0.745171092977779,-0.556678117169118,0.111978978601875,4.49158394357688e-05
"123",260,1631,0.25,45.0332985,5084,0.603702966066881,0.195302000641454,0.111978978601875,4.49158394357688e-05
"124",261,1632,0.25,21.3306999,5004,0.446516158388105,-0.918774346970046,0.111978978601875,4.49158394357688e-05
"125",262,1633,0.25,43.5085983,5102,0.639069997794605,0.123637603893896,0.111978978601875,4.49158394357688e-05
"126",263,1634,0.25,60,5108,0.650859008370513,0.898771203503944,0.111978978601875,4.49158394357688e-05
"127",264,1635,0.25,57.3585014,5225,0.880744714600723,0.774614727576073,0.111978978601875,4.49158394357688e-05
"128",270,1641,0.25,21.1896,5426,1.27567656889365,-0.925406364998666,0.111978978601875,4.49158394357688e-05
"129",271,1642,0.25,35.6371002,5365,1.15582162803858,-0.246340810771527,0.111978978601875,4.49158394357688e-05
"130",272,1643,0.25,18.868,5181,0.794291970377396,-1.03452687504328,0.111978978601875,4.49158394357688e-05
"131",273,1644,0.25,41.9642982,5205,0.841448012681029,0.0510519670167617,0.111978978601875,4.49158394357688e-05
"132",274,1645,0.25,48.1248016,5026,0.489742530499768,0.340609717335337,0.111978978601875,4.49158394357688e-05
"133",275,1646,0.25,39.2938004,4835,0.114459027166692,-0.0744675376390926,0.111978978601875,4.49158394357688e-05
"134",276,1647,0.25,14.3874998,4732,-0.0879189877197322,-1.24512063239985,0.111978978601875,4.49158394357688e-05
"135",277,1648,0.25,62.8648987,4690,-0.170442061751089,1.03342799510033,0.111978978601875,4.49158394357688e-05
"136",278,1649,0.25,67.1416016,4829,0.102670016590783,1.23444281322459,0.111978978601875,4.49158394357688e-05
"137",279,1650,0.25,79.7433014,4922,0.28539968051736,1.82675152687258,0.111978978601875,4.49158394357688e-05
"138",280,1651,0.249821,32.3264999,4959,0.358098579068794,-0.401946596992179,0.111148444481603,4.48947365357154e-05
"139",281,1652,0.249543,61.0900993,4816,0.0771271603429823,0.950008363917142,0.1098585646747,4.48619818542757e-05
"140",282,1653,0.248972,39.2428017,4562,-0.42194095403713,-0.0768645931851008,0.107209207229587,4.47947800839331e-05
"141",283,1654,0.248269,49.223999,4246,-1.04282884436829,0.392274509258028,0.103947388868965,4.47121813000845e-05
"142",284,1655,0.247512,22.9783001,4117,-1.29629257175032,-0.841333369121314,0.100435018315636,4.46234080988737e-05
"143",285,1656,0.246684,109.7360001,4272,-0.991743131872692,3.23647696612076,0.0965932180274507,4.45265105582043e-05
"144",286,1657,0.245892,40.0749016,4572,-0.402292603077283,-0.0377539946771427,0.0929184525344037,4.44340228451356e-05
"145",287,1658,0.245028,54.0833015,4561,-0.423905789133115,0.620672841124452,0.0889096174510796,4.43333462447365e-05
"146",288,1659,0.244167,93.2470016,4633,-0.282437662222217,2.46145632240739,0.084914701934017,4.42332461382625e-05
"147",297,1825,0.25,67.1416016,3900,-1.722661787579,1.23444281322459,0.111978978601875,4.49158394357688e-05
"148",298,1826,0.25,39.6610985,3705,-2.10580463129601,-0.0572036868420478,0.111978978601875,4.49158394357688e-05
"149",299,1827,0.25,3.6055501,3670,-2.17457385965548,-1.75189692915185,0.111978978601875,4.49158394357688e-05
"150",300,1828,0.25,24.5356998,3707,-2.10187496110405,-0.768132021082317,0.111978978601875,4.49158394357688e-05
"151",301,1829,0.25,41.1581993,3852,-1.81697387218626,0.0131634749791988,0.111978978601875,4.49158394357688e-05
"152",302,1830,0.25,55.6955986,4006,-1.51438926740462,0.6964544925267,0.111978978601875,4.49158394357688e-05
"153",303,1831,0.25,55.7853012,4110,-1.31004641742221,0.70067071989762,0.111978978601875,4.49158394357688e-05
"154",304,1832,0.25,64.3739014,4364,-0.8109783030421,1.10435457344402,0.111978978601875,4.49158394357688e-05
"155",305,1833,0.25,68.7095032,4669,-0.211703598766768,1.3081377745839,0.111978978601875,4.49158394357688e-05
"156",306,1834,0.25,52.2111015,4763,-0.0270090997442066,0.532675158963212,0.111978978601875,4.49158394357688e-05
"157",307,1835,0.25,36,4984,0.407219456468411,-0.229283690134427,0.111978978601875,4.49158394357688e-05
"158",308,1836,0.25,43.3244019,5232,0.894498560272616,0.114979951793455,0.111978978601875,4.49158394357688e-05
"159",310,1838,0.25,36.4006004,5470,1.36212931311697,-0.210454555067198,0.111978978601875,4.49158394357688e-05
"160",311,1839,0.25,18.3302994,5374,1.17350514390244,-1.05980003309088,0.111978978601875,4.49158394357688e-05
"161",312,1840,0.25,29.0688992,5277,0.982916139591927,-0.555061280790295,0.111978978601875,4.49158394357688e-05
"162",313,1841,0.25,25.1396008,5166,0.764819443937626,-0.739747292818854,0.111978978601875,4.49158394357688e-05
"163",314,1842,0.25,28.7749996,5017,0.472059014635906,-0.568875234207726,0.111978978601875,4.49158394357688e-05
"164",315,1843,0.25,56.1693993,4925,0.291294185805314,0.718724209120212,0.111978978601875,4.49158394357688e-05
"165",316,1844,0.25,71.0845032,4994,0.426867807428258,1.41976820676687,0.111978978601875,4.49158394357688e-05
"166",317,1845,0.25,18.1933994,5025,0.487777695403784,-1.06623464621334,0.111978978601875,4.49158394357688e-05
"167",318,1846,0.25,14.4222002,5247,0.923971086712386,-1.24348963423189,0.111978978601875,4.49158394357688e-05
"168",319,1847,0.25,60.0250015,5383,1.1911886597663,0.899946331188248,0.111978978601875,4.49158394357688e-05
"169",320,1848,0.25,126.9840012,5374,1.17350514390244,4.04717246805138,0.111978978601875,4.49158394357688e-05
"170",321,1849,0.25,107.8470001,5298,1.02417767660761,3.14768964553397,0.111978978601875,4.49158394357688e-05
"171",325,1853,0.25,42.8134995,5361,1.14796228765464,0.0909663704396393,0.111978978601875,4.49158394357688e-05
"172",326,1854,0.25,24.1453991,5212,0.855201858352922,-0.786477046691712,0.111978978601875,4.49158394357688e-05
"173",327,1855,0.25,46.335701,5115,0.664612854042406,0.256517897041948,0.111978978601875,4.49158394357688e-05
"174",328,1856,0.25,20.1494007,4937,0.31487220695713,-0.974298111278841,0.111978978601875,4.49158394357688e-05
"175",329,1857,0.25,28.0534992,4871,0.185193090622141,-0.602787403248645,0.111978978601875,4.49158394357688e-05
"176",330,1858,0.25,78.3262024,4907,0.25592715407759,1.76014463263425,0.111978978601875,4.49158394357688e-05
"177",331,1859,0.25,56.964901,5048,0.532968902611432,0.756114608519489,0.111978978601875,4.49158394357688e-05
"178",332,1860,0.25,53.7865982,5093,0.621386481930743,0.6067271073943,0.111978978601875,4.49158394357688e-05
"179",333,1861,0.249839,59.9749985,4997,0.432762312716212,0.89759607581964,0.111231961879172,4.48968581665921e-05
"180",334,1862,0.249588,60.5723,4785,0.0162172723674567,0.925670612488495,0.110067358168623,4.48672822495333e-05
"181",335,1863,0.249076,54.7995987,4603,-0.341382715101758,0.654340447864429,0.10769175219332,4.48070124838823e-05
"182",336,1864,0.248448,67.0447998,4421,-0.698982702570973,1.22989290721614,0.104777922989237,4.47331983895243e-05
"183",337,1865,0.247699,120.901001,4301,-0.934762914089136,3.76125754540083,0.101302671279273,4.46453211366689e-05
"184",338,1866,0.246804,56.5951004,4162,-1.20787499243101,0.738733134498638,0.0971500006779124,4.45405406319553e-05
"185",339,1867,0.246019,74.5117035,4168,-1.1960859818551,1.58085445967911,0.0935077141728089,4.44488406336454e-05
"186",340,1868,0.245172,60.4401016,4281,-0.97405961600883,0.919456985319697,0.0895777566316336,4.4350109823294e-05
"187",341,1869,0.244256,74.8999023,4358,-0.822767313618008,1.59910069118097,0.0853276490664428,4.4243582821104e-05
"188",342,1870,0.243333,30.9193001,4590,-0.366925571349559,-0.468088206188718,0.0810450625133084,4.41365005600148e-05
"189",343,1871,0.24236,25.0200005,4534,-0.476956336724702,-0.745368780472838,0.0765304831891482,4.4023898123733e-05
"190",344,1872,0.241479,32.6955986,4719,-0.113461843967533,-0.384598113876739,0.0724427705636754,4.39221904125925e-05
"191",353,2033,0.25,79.1202011,4579,-0.388538757405391,1.79746438759581,0.111978978601875,4.49158394357688e-05
"192",354,2034,0.25,129.9880066,4386,-0.767751930930437,4.18836759271747,0.111978978601875,4.49158394357688e-05
"193",355,2035,0.25,86.7237015,4197,-1.13910576407154,2.15484629738753,0.111978978601875,4.49158394357688e-05
"194",356,2036,0.25,58.6430016,4087,-1.35523762462986,0.8349891749298,0.111978978601875,4.49158394357688e-05
"195",357,2037,0.25,53.9351006,3762,-1.99380903082489,0.613707059854176,0.111978978601875,4.49158394357688e-05
"196",358,2038,0.25,20.0249996,3685,-2.14510133321571,-0.980145247513383,0.111978978601875,4.49158394357688e-05
"197",359,2039,0.25,11.1355,3726,-2.06454309428034,-1.3979720610874,0.111978978601875,4.49158394357688e-05
"198",360,2040,0.25,26.8887005,3934,-1.65585739431552,-0.657535606316921,0.111978978601875,4.49158394357688e-05
"199",361,2041,0.25,46.2384987,4081,-1.36702663520577,0.251949166617452,0.111978978601875,4.49158394357688e-05
"200",362,2042,0.25,36.578701,4235,-1.06444203042413,-0.202083419509284,0.111978978601875,4.49158394357688e-05
"201",363,2043,0.25,40.9145012,4560,-0.4258706242291,0.00170910688439139,0.111978978601875,4.49158394357688e-05
"202",364,2044,0.25,57.3759995,4852,0.147861223798431,0.775437178298338,0.111978978601875,4.49158394357688e-05
"203",365,2045,0.25,44.2041016,4989,0.417043631948335,0.156327849773339,0.111978978601875,4.49158394357688e-05
"204",366,2046,0.25,39.4841995,5145,0.723557906921947,-0.06551834445162,0.111978978601875,4.49158394357688e-05
"205",367,2047,0.25,39.2300987,5439,1.30121942514145,-0.0774616632398462,0.111978978601875,4.49158394357688e-05
"206",371,2051,0.25,110.7429962,5463,1.34837546744508,3.28380808605741,0.111978978601875,4.49158394357688e-05
"207",372,2052,0.25,51.2933006,5183,0.798221640569366,0.489536417436933,0.111978978601875,4.49158394357688e-05
"208",373,2053,0.25,18.7882996,4923,0.287364515613345,-1.03827297613682,0.111978978601875,4.49158394357688e-05
"209",374,2054,0.25,30.7733994,4908,0.257891989173574,-0.474945872797896,0.111978978601875,4.49158394357688e-05
"210",375,2055,0.25,41.7492981,4758,-0.0368332752241301,0.0409464705610223,0.111978978601875,4.49158394357688e-05
"211",376,2056,0.25,50.7641983,5042,0.521179892035524,0.464667399155669,0.111978978601875,4.49158394357688e-05
"212",377,2057,0.25,27.4225998,4983,0.405254621372426,-0.632441118063791,0.111978978601875,4.49158394357688e-05
"213",378,2058,0.25,47.1274986,5064,0.564406264147187,0.293734195269078,0.111978978601875,4.49158394357688e-05
"214",379,2059,0.25,56.7098007,5066,0.568335934339156,0.744124310945171,0.111978978601875,4.49158394357688e-05
"215",380,2060,0.25,42.5205994,4964,0.367922754548717,0.0771993958082991,0.111978978601875,4.49158394357688e-05
"216",381,2061,0.25,67.171402,5169,0.77071394922558,1.23584350018511,0.111978978601875,4.49158394357688e-05
"217",383,2063,0.25,15.9687004,5299,1.02614251170359,-1.17080058762261,0.111978978601875,4.49158394357688e-05
"218",384,2064,0.25,17.9165001,5214,0.859131528544891,-1.07924954664709,0.111978978601875,4.49158394357688e-05
"219",385,2065,0.25,29,5199,0.829659002105121,-0.558299700778952,0.111978978601875,4.49158394357688e-05
"220",386,2066,0.25,52.2303009,5082,0.599773295874911,0.53357757467675,0.111978978601875,4.49158394357688e-05
"221",387,2067,0.25,128.1560059,5107,0.648894173274529,4.10225936960147,0.111978978601875,4.49158394357688e-05
"222",388,2068,0.25,84.9588013,5187,0.806080980953304,2.07189195124614,0.111978978601875,4.49158394357688e-05
"223",389,2069,0.25,65.8711014,5284,0.99666998526382,1.17472639789216,0.111978978601875,4.49158394357688e-05
"224",390,2070,0.25,30.1662006,5246,0.922006251616401,-0.503485605204202,0.111978978601875,4.49158394357688e-05
"225",391,2071,0.249926,39.6484985,5073,0.582089780011049,-0.0577959156612079,0.111635629300757,4.49071141293566e-05
"226",392,2072,0.249623,42.2374001,4864,0.171439244950248,0.0638883809649674,0.110229753108341,4.48714052121275e-05
"227",393,2073,0.249157,27.9643002,4610,-0.327628869429865,-0.606979960267714,0.108067580482382,4.48165419554494e-05
"228",394,2074,0.248594,64.4592972,4570,-0.406222273269253,1.10836837136427,0.105455341880633,4.4750348134892e-05
"229",395,2075,0.247928,59.1608009,4549,-0.447483810284932,0.859326926358447,0.10236519817057,4.46721704772926e-05
"230",396,2076,0.247049,27.6585999,4608,-0.331558539621834,-0.621348573576119,0.0982867652559384,4.45691990941146e-05
"231",397,2077,0.246203,55.1906013,4631,-0.286367332414186,0.672718464379235,0.0943614475701836,4.44703176919043e-05
"232",398,2078,0.245371,109.5579987,4379,-0.78150577660233,3.22811049318974,0.0905010878603159,4.43732865907156e-05
"233",399,2079,0.24448,50.299099,4158,-1.21573433281495,0.442806668264304,0.086366976680638,4.42696094336752e-05
"234",400,2080,0.243521,19.8997002,4099,-1.33165960347804,-0.986034605902547,0.081917355332365,4.41582904260769e-05
"235",401,2081,0.242549,107.3960037,4380,-0.779540941506345,3.12649178319925,0.0774074158636254,4.40457480353301e-05
"236",402,2082,0.241633,50.0099983,4381,-0.77757610641036,0.429218274123084,0.0731573082984345,4.39399520966929e-05
"237",403,2083,0.240695,41.1096001,4519,-0.506428863164472,0.0108792014214109,0.0688051239139924,4.3831878547831e-05
"238",404,2084,0.239718,46.2168999,4736,-0.0800596473357934,0.250933973615922,0.0642719851681502,4.37195941488291e-05
"239",405,2085,0.238743,25.5146999,5035,0.507426046363631,-0.72211677717909,0.0597481261331492,4.36078263628234e-05
"240",416,2242,0.25,57.4108009,4966,0.371852424740687,0.777072923697316,0.111978978601875,4.49158394357688e-05
"241",417,2243,0.25,34,5040,0.517250221843554,-0.323288264604291,0.111978978601875,4.49158394357688e-05
"242",418,2244,0.25,52.5642014,4731,-0.0898838228157168,0.549271661885638,0.111978978601875,4.49158394357688e-05
"243",419,2245,0.25,32.8633995,4419,-0.702912372762942,-0.376711087776659,0.111978978601875,4.49158394357688e-05
"244",420,2246,0.25,79.3095016,4519,-0.506428863164472,1.80636194407053,0.111978978601875,4.49158394357688e-05
"245",421,2247,0.25,123.9520035,4227,-1.080160711192,3.90466164126033,0.111978978601875,4.49158394357688e-05
"246",422,2248,0.25,57.6801987,3823,-1.87395408996982,0.789735236473375,0.111978978601875,4.49158394357688e-05
"247",423,2249,0.25,16.6131992,3678,-2.1588551788876,-1.14050766990244,0.111978978601875,4.49158394357688e-05
"248",424,2250,0.25,8.2462101,3743,-2.0311408976486,-1.53377529487219,0.111978978601875,4.49158394357688e-05
"249",425,2251,0.25,70.2921982,3848,-1.8248332125702,1.3825280595792,0.111978978601875,4.49158394357688e-05
"250",426,2252,0.25,85.6504974,4019,-1.48884641115682,2.10440325001762,0.111978978601875,4.49158394357688e-05
"251",427,2253,0.25,56.665699,4163,-1.20591015733502,0.742051430174222,0.111978978601875,4.49158394357688e-05
"252",428,2254,0.25,65.1844025,4355,-0.828661818905962,1.14244997895044,0.111978978601875,4.49158394357688e-05
"253",429,2255,0.25,61.0983009,4723,-0.105602503583594,0.950393857876128,0.111978978601875,4.49158394357688e-05
"254",430,2256,0.25,54.9818001,4968,0.375782094932656,0.662904330401836,0.111978978601875,4.49158394357688e-05
"255",431,2257,0.25,41.9524002,5316,1.05954470833533,0.0504927338032403,0.111978978601875,4.49158394357688e-05
"256",436,2262,0.25,22.0681,5341,1.10866558573495,-0.884114855662778,0.111978978601875,4.49158394357688e-05
"257",437,2263,0.25,32.2955017,5232,0.894498560272616,-0.403403583292345,0.111978978601875,4.49158394357688e-05
"258",438,2264,0.25,73.9324036,5048,0.532968902611432,1.55362603938415,0.111978978601875,4.49158394357688e-05
"259",439,2265,0.25,58,4771,-0.011290418976329,0.80476662903408,0.111978978601875,4.49158394357688e-05
"260",440,2266,0.25,36.7831001,4689,-0.172406896847074,-0.192476194300523,0.111978978601875,4.49158394357688e-05
"261",441,2267,0.25,135.3739929,4795,0.0358656233273037,4.44152126783348,0.111978978601875,4.49158394357688e-05
"262",442,2268,0.25,34.8138008,4771,-0.011290418976329,-0.285037765650674,0.111978978601875,4.49158394357688e-05
"263",443,2269,0.25,44.8665009,5004,0.446516158388105,0.187462131936157,0.111978978601875,4.49158394357688e-05
"264",444,2270,0.25,28.8271008,5040,0.517250221843554,-0.566426358640042,0.111978978601875,4.49158394357688e-05
"265",445,2271,0.25,30.7409,4895,0.232349132925773,-0.476473418931659,0.111978978601875,4.49158394357688e-05
"266",446,2272,0.25,65.8482971,4996,0.430797477620228,1.17365454363336,0.111978978601875,4.49158394357688e-05
"267",447,2273,0.25,101.6269989,5486,1.39356667465273,2.85533536252995,0.111978978601875,4.49158394357688e-05
"268",448,2274,0.25,27.2763996,5419,1.26192272322175,-0.639312861857996,0.111978978601875,4.49158394357688e-05
"269",449,2275,0.25,65.5972977,5429,1.2815710741816,1.16185699773877,0.111978978601875,4.49158394357688e-05
"270",450,2276,0.25,46.4220009,5373,1.17154030880646,0.260574189730094,0.111978978601875,4.49158394357688e-05
"271",451,2277,0.25,50.8526993,5425,1.27371173379766,0.468827148578248,0.111978978601875,4.49158394357688e-05
"272",452,2278,0.25,20.9284,5444,1.31104360062137,-0.93768336242443,0.111978978601875,4.49158394357688e-05
"273",453,2279,0.25,45.6399002,5369,1.16368096842252,0.223813667982053,0.111978978601875,4.49158394357688e-05
"274",454,2280,0.25,23.8118,5321,1.06936888381525,-0.802156967411227,0.111978978601875,4.49158394357688e-05
"275",455,2281,0.25,31,5184,0.80018647566535,-0.464295126309088,0.111978978601875,4.49158394357688e-05
"276",456,2282,0.249649,76.0328979,4960,0.360063414164778,1.65235407580808,0.110350389349275,4.4874468229598e-05
"277",457,2283,0.24922,27.4955006,4774,-0.00539591368837493,-0.629014613722535,0.108359891373874,4.48239551678285e-05
"278",458,2284,0.248705,81.0122986,4801,0.0476546339032119,1.88639729776731,0.10597036583231,4.47633910393221e-05
"279",459,2285,0.248095,39.5853996,4967,0.373817259836671,-0.0607617082832162,0.103140054025796,4.46917607448416e-05
"280",460,2286,0.247313,37.8286018,4845,0.134107378126538,-0.143335223092513,0.0995116870869541,4.46001006896073e-05
"281",461,2287,0.246412,12.6094999,4837,0.118388697358661,-1.32869069440334,0.095331177353071,4.44947254171691e-05
"282",462,2288,0.245591,74.839798,4712,-0.127215689639426,1.59627565160832,0.091521856052829,4.43989232444325e-05
"283",463,2289,0.244715,31.4006004,4563,-0.419976118941146,-0.445465991241859,0.0874573427044587,4.42969305955642e-05
"284",464,2290,0.243782,93.4559021,4405,-0.730420064106728,2.47127512371191,0.0831283575971192,4.41885590860575e-05
"285",465,2291,0.242783,54.405899,4246,-1.04282884436829,0.635835661480723,0.0784931420320257,4.4072815332389e-05
"286",466,2292,0.241892,8.1853504,4078,-1.37292114049372,-1.53663583997262,0.0743590308523477,4.39698402194889e-05
"287",467,2293,0.240935,35.0285988,4232,-1.07033653571208,-0.274941768357185,0.0699186892149159,4.3859505297245e-05
"288",468,2294,0.239951,36.7831001,4404,-0.732384899202712,-0.192476194300523,0.06535307148113,4.37463461647603e-05
"289",469,2295,0.239026,51.4490013,4718,-0.115426679063518,0.496854706461013,0.0610612052171546,4.36402382153945e-05
"290",470,2296,0.238043,45,4760,-0.0329036050321607,0.193736894979962,0.0565002273387894,4.35277590766401e-05
"291",471,2297,0.237126,34.8568001,4716,-0.119356349255487,-0.283016700201173,0.052245479918178,4.34230933224422e-05
"292",482,2450,0.25,123.3000031,5247,0.923971086712386,3.87401613118224,0.111978978601875,4.49158394357688e-05
"293",483,2451,0.25,68.5783997,4834,0.112494192070707,1.3019756102194,0.111978978601875,4.49158394357688e-05
"294",484,2452,0.25,52.8678017,4636,-0.276543156934263,0.563541570390849,0.111978978601875,4.49158394357688e-05
"295",485,2453,0.25,38.2883987,4772,-0.00932558388034432,-0.121723717128982,0.111978978601875,4.49158394357688e-05
