FID,Field1,Rgd,Alt,StdRgd,StdAlt,D.0,x,y
11628,24325,34.1638985,5009,-0.391841104,0.214344023,9.52E-05,149262.5272,3229250.081
11629,24326,33.3152008,4849,-0.432757209,-0.000722534,0.000122049,150262.5272,3229250.081
11630,24327,30.1940994,5083,-0.583226937,0.313812305,8.33E-05,151262.5272,3229250.081
11631,24328,33.8507996,5333,-0.406935746,0.6498538,4.90E-05,152262.5272,3229250.081
11632,24329,35.2249985,5151,-0.340684988,0.405215592,7.30E-05,153262.5272,3229250.081
11633,24330,35.8508987,4757,-0.310510052,-0.124385804,0.000137527,154262.5272,3229250.081
11634,24331,40.5527,4964,-0.083834059,0.153856553,0.000102597,155262.5272,3229250.081
11635,24332,41.5205994,5562,-0.037171186,0.957667809,2.69E-05,156262.5272,3229250.081
11636,24333,36.7929001,5588,-0.265095734,0.992616125,2.49E-05,157262.5272,3229250.081
11637,24334,40.537899,5424,-0.084547622,0.772172904,3.91E-05,158262.5272,3229250.081
11638,24335,42.0001984,5385,-0.014049498,0.719750431,4.31E-05,159262.5272,3229250.081
11639,24336,35.4263,5019,-0.33098015,0.227785682,9.35E-05,160262.5272,3229250.081
11640,24337,28.2180996,5171,-0.678490792,0.432098911,7.01E-05,161262.5272,3229250.081
11641,24338,26.6977005,5350,-0.751789929,0.672704622,4.70E-05,162262.5272,3229250.081
11642,24339,29.5347004,5434,-0.615016865,0.785614564,3.81E-05,163262.5272,3229250.081
11643,24340,36.5026016,5506,-0.279091157,0.882394515,3.14E-05,164262.5272,3229250.081
11644,24341,38.9826012,5548,-0.159529241,0.938849486,2.80E-05,165262.5272,3229250.081
11645,24342,27.3453999,5337,-0.720564044,0.655230464,4.85E-05,166262.5272,3229250.081
11646,24343,28.5650997,5272,-0.661761758,0.567859675,5.64E-05,167262.5272,3229250.081
11647,24344,36.5382996,5532,-0.27737014,0.91734283,2.93E-05,168262.5272,3229250.081
11648,24345,29.0515003,5552,-0.638312163,0.94422615,2.77E-05,169262.5272,3229250.081
11649,24346,25.3448009,5448,-0.817013838,0.804432888,3.67E-05,170262.5272,3229250.081
11650,24347,26.1422005,5506,-0.778570838,0.882394515,3.14E-05,171262.5272,3229250.081
11651,24348,27.3647003,5578,-0.719633563,0.979174465,2.57E-05,172262.5272,3229250.081
11652,24349,22.1110001,5629,-0.972916855,1.04772693,2.21E-05,173262.5272,3229250.081
11653,24350,25.4274998,5523,-0.813026886,0.905245336,3.00E-05,174262.5272,3229250.081
11654,24351,34.5530014,5661,-0.373082276,1.090740241,2.01E-05,175262.5272,3229250.081
11655,24352,29.5946007,5771,-0.612129044,1.238598499,1.42E-05,176262.5272,3229250.081
11656,24353,27.8377991,5707,-0.696825253,1.152571877,1.74E-05,177262.5272,3229250.081
11657,24354,31.3971996,5786,-0.525224925,1.258760989,1.35E-05,178262.5272,3229250.081
11658,24355,34.3652,5961,-0.382136267,1.493990035,7.32E-06,179262.5272,3229250.081
11659,24356,39.7859001,5903,-0.120801833,1.416028409,9.02E-06,180262.5272,3229250.081
11660,24357,40.1269989,5716,-0.104357304,1.16466937,1.69E-05,181262.5272,3229250.081
11661,24358,43.0754013,5814,0.037786526,1.296397636,1.23E-05,182262.5272,3229250.081
11662,24360,37.8666992,5875,-0.213327387,1.378391761,9.96E-06,184262.5272,3229250.081
11663,24362,36.1245995,5859,-0.297314812,1.356885106,1.05E-05,186262.5272,3229250.081
11664,24363,37.3995018,5995,-0.235851188,1.539691679,6.45E-06,187262.5272,3229250.081
11665,24365,39.4836006,5735,-0.13537583,1.190208524,1.59E-05,189262.5272,3229250.081
11666,24366,40.2417984,5675,-0.098822767,1.109558565,1.92E-05,190262.5272,3229250.081
11667,24367,42.085701,5305,-0.009927379,0.612217153,5.23E-05,191262.5272,3229250.081
11668,24368,42.0826988,5084,-0.010072116,0.315156471,8.32E-05,192262.5272,3229250.081
11669,24369,48.7627983,5036,0.311978539,0.250636504,9.08E-05,193262.5272,3229250.081
11670,24370,50.8632011,5603,0.41323992,1.012778615,2.39E-05,194262.5272,3229250.081
11671,24371,50.2932014,5164,0.385759974,0.422689749,7.11E-05,195262.5272,3229250.081
11672,24372,39.7266998,4846,-0.123655907,-0.004755032,0.000122559,196262.5272,3229250.081
11673,24373,25.0289993,4477,-0.832238778,-0.500752279,0.00017778,197262.5272,3229250.081
11674,24374,21.3518009,4315,-1.009518196,-0.718507168,0.000191668,198262.5272,3229250.081
11675,24375,20.5202007,4250,-1.049610023,-0.805877956,0.000194579,199262.5272,3229250.081
11676,24376,20.9384003,4125,-1.029448428,-0.973898704,0.00019549,200262.5272,3229250.081
11677,24377,21.7171001,4118,-0.991906955,-0.983307866,0.000195356,201262.5272,3229250.081
11678,24378,20.3694,3915,-1.056880193,-1.25617356,0.000183337,202262.5272,3229250.081
11679,24379,19.8687992,3914,-1.081014387,-1.257517726,0.000183241,203262.5272,3229250.081
11680,24380,24.5086994,3974,-0.857322674,-1.176867767,0.000188383,204262.5272,3229250.081
11681,24381,29.9200993,3773,-0.596436607,-1.447045129,0.000166792,205262.5272,3229250.081
11682,24382,31.2437,4032,-0.532625211,-1.09890614,0.00019214,206262.5272,3229250.081
11683,24383,43.1753006,3989,0.042602717,-1.156705277,0.000189473,207262.5272,3229250.081
11684,24384,48.2412987,3579,0.286836805,-1.707813329,0.000137111,208262.5272,3229250.081
11685,24385,42.134201,3980,-0.007589171,-1.168802771,0.000188829,209262.5272,3229250.081
11686,24386,45.2708015,3769,0.143627775,-1.452421793,0.000166248,210262.5272,3229250.081
11687,24387,47.2290993,3990,0.238038208,-1.155361111,0.000189543,211262.5272,3229250.081
11688,24388,47.9039993,3696,0.270575446,-1.550545909,0.000155741,212262.5272,3229250.081
11689,24389,45.4944992,4029,0.154412343,-1.102938638,0.000191977,213262.5272,3229250.081
11690,24390,34.2641983,4489,-0.387005605,-0.484622287,0.000176415,214262.5272,3229250.081
11691,24391,28.3292999,4584,-0.673129775,-0.356926519,0.000164251,215262.5272,3229250.081
11692,24392,32.9147987,4475,-0.452060778,-0.503440611,0.000178004,216262.5272,3229250.081
11693,24393,38.457901,4488,-0.184825278,-0.485966453,0.00017653,217262.5272,3229250.081
11694,24394,42.0583992,4222,-0.011243611,-0.843514604,0.000195325,218262.5272,3229250.081
11695,24395,40.9726982,4324,-0.063585753,-0.706409674,0.000191138,219262.5272,3229250.081
11696,24396,37.7765999,4537,-0.217671116,-0.42010232,0.000170554,220262.5272,3229250.081
11697,24397,26.9300003,4925,-0.740590649,0.10143408,0.00010915,221262.5272,3229250.081
11698,24398,31.344101,5120,-0.527784833,0.363546446,7.76E-05,222262.5272,3229250.081
11699,24399,36.3566017,5472,-0.286129879,0.836692871,3.45E-05,223262.5272,3229250.081
11700,24400,36.8726997,5510,-0.261248558,0.887771179,3.11E-05,224262.5272,3229250.081
11701,24401,31.7914009,5287,-0.5062203,0.588022165,5.45E-05,225262.5272,3229250.081
11702,24402,23.1667004,5221,-0.92202106,0.49930721,6.31E-05,226262.5272,3229250.081
11703,24403,15.6703997,5100,-1.28342115,0.336663127,8.07E-05,227262.5272,3229250.081
11704,24404,14.1624002,5104,-1.356122496,0.342039791,8.01E-05,228262.5272,3229250.081
11705,24405,15.8191996,5044,-1.276247438,0.261389832,8.95E-05,229262.5272,3229250.081
11706,24406,18.0536995,5074,-1.168521175,0.301714811,8.47E-05,230262.5272,3229250.081
11707,24407,17.6375999,5106,-1.188581527,0.344728123,7.98E-05,231262.5272,3229250.081
11708,24408,17.6114006,5073,-1.189844607,0.300370645,8.49E-05,232262.5272,3229250.081
11709,24409,17.1268005,5102,-1.2132074,0.339351459,8.04E-05,233262.5272,3229250.081
11710,24410,15.1934996,5123,-1.306412722,0.367578944,7.72E-05,234262.5272,3229250.081
11711,24411,16.1067009,5130,-1.262386869,0.376988106,7.61E-05,235262.5272,3229250.081
11712,24412,16.1091003,5173,-1.262271193,0.434787243,6.98E-05,236262.5272,3229250.081
11713,24413,21.2103996,5259,-1.016335218,0.550385518,5.81E-05,237262.5272,3229250.081
11714,24414,26.2721004,5373,-0.772308304,0.703620439,4.44E-05,238262.5272,3229250.081
11715,24415,25.9631004,5333,-0.787205336,0.6498538,4.90E-05,239262.5272,3229250.081
11716,24416,28.5736008,5452,-0.661351916,0.809809552,3.63E-05,240262.5272,3229250.081
11717,24417,32.5685005,5494,-0.468755973,0.866264523,3.25E-05,241262.5272,3229250.081
11718,24418,35.1458015,5555,-0.344503111,0.948258648,2.74E-05,242262.5272,3229250.081
11719,24419,35.8554993,5231,-0.310288255,0.51274887,6.18E-05,243262.5272,3229250.081
11720,24420,25.5841007,4882,-0.805477085,0.043634943,0.00011644,244262.5272,3229250.081
11721,24421,16.6914005,4766,-1.234198233,-0.112288311,0.000136034,245262.5272,3229250.081
11722,24422,12.8016005,4684,-1.421727273,-0.222509921,0.00014934,246262.5272,3229250.081
11723,24423,11.9865999,4686,-1.461018825,-0.219821589,0.000149025,247262.5272,3229250.081
11724,24424,16.5823994,4693,-1.239453226,-0.210412427,0.000147918,248262.5272,3229250.081
11725,24543,27.0709991,5133,-0.733793032,0.381020604,7.57E-05,146262.5272,3230250.081
11726,24544,31.2975006,5126,-0.53003146,0.371611442,7.67E-05,147262.5272,3230250.081
11727,24545,29.6615009,5092,-0.608903754,0.325909799,8.19E-05,148262.5272,3230250.081
11728,24546,32.0019989,4963,-0.496067274,0.152512387,0.000102764,149262.5272,3230250.081
11729,24547,34.8199005,5106,-0.360214948,0.344728123,7.98E-05,150262.5272,3230250.081
11730,24548,30.0884991,5293,-0.588317976,0.596087161,5.38E-05,151262.5272,3230250.081
11731,24549,27.2201004,5337,-0.72660479,0.655230464,4.85E-05,152262.5272,3230250.081
11732,24550,31.6756001,5106,-0.51180311,0.344728123,7.98E-05,153262.5272,3230250.081
11733,24551,40.4589996,4990,-0.088351398,0.188804869,9.83E-05,154262.5272,3230250.081
11734,24552,37.3908997,5297,-0.236265899,0.601463825,5.33E-05,155262.5272,3230250.081
11735,24553,33.7136002,5306,-0.413550192,0.613561319,5.22E-05,156262.5272,3230250.081
11736,24554,31.6583004,5313,-0.512637136,0.62297048,5.13E-05,157262.5272,3230250.081
11737,24555,25.9713993,5406,-0.786805242,0.747977917,4.09E-05,158262.5272,3230250.081
11738,24556,28.0510998,5329,-0.686541929,0.644477136,4.94E-05,159262.5272,3230250.081
11739,24557,32.9552994,5419,-0.450108221,0.765452074,3.96E-05,160262.5272,3230250.081
11740,24558,30.9048996,5149,-0.548958934,0.40252726,7.33E-05,161262.5272,3230250.081
11741,24559,23.8570995,5164,-0.888736604,0.422689749,7.11E-05,162262.5272,3230250.081
11742,24560,26.1350994,5374,-0.778913185,0.704964605,4.43E-05,163262.5272,3230250.081
11743,24561,26.7633991,5440,-0.748622569,0.79367956,3.75E-05,164262.5272,3230250.081
11744,24562,32.4528008,5653,-0.474333908,1.079986914,2.06E-05,165262.5272,3230250.081
11745,24563,32.2932014,5519,-0.482028268,0.899868672,3.03E-05,166262.5272,3230250.081
11746,24564,23.5639,5369,-0.902871886,0.698243775,4.49E-05,167262.5272,3230250.081
11747,24565,28.9899006,5376,-0.641281912,0.707652937,4.41E-05,168262.5272,3230250.081
11748,24566,33.5138016,5694,-0.423182574,1.135097719,1.81E-05,169262.5272,3230250.081
11749,24567,29.9811001,5479,-0.593495731,0.846102033,3.38E-05,170262.5272,3230250.081
11750,24568,29.3076992,5688,-0.625960696,1.127032723,1.85E-05,171262.5272,3230250.081
11751,24569,31.5067997,5819,-0.519941054,1.303118466,1.21E-05,172262.5272,3230250.081
11752,24570,26.6252995,5758,-0.755280414,1.221124342,1.48E-05,173262.5272,3230250.081
11753,24571,24.2420998,5567,-0.870175563,0.964388639,2.65E-05,174262.5272,3230250.081
11754,24572,30.9832993,5813,-0.545179248,1.29505347,1.23E-05,175262.5272,3230250.081
11755,24573,21.6000004,5641,-0.997552385,1.063856922,2.13E-05,176262.5272,3230250.081
11756,24574,19.1623001,5607,-1.115075032,1.018155279,2.36E-05,177262.5272,3230250.081
11757,24575,21.6872005,5533,-0.993348428,0.918686996,2.92E-05,178262.5272,3230250.081
11758,24576,27.5280991,5483,-0.711756032,0.851478697,3.35E-05,179262.5272,3230250.081
11759,24577,29.5352001,5466,-0.614992774,0.828627875,3.50E-05,180262.5272,3230250.081
11760,24578,31.9822006,5586,-0.497021759,0.989927793,2.51E-05,181262.5272,3230250.081
11761,24579,42.2360001,5646,-0.00268139,1.070577752,2.10E-05,182262.5272,3230250.081
11762,24580,47.4322014,5789,0.247829854,1.262793487,1.33E-05,183262.5272,3230250.081
11763,24581,41.6893005,5976,-0.029038028,1.514152525,6.93E-06,184262.5272,3230250.081
11764,24582,42.9866982,5754,0.033510109,1.215747678,1.50E-05,185262.5272,3230250.081
11765,24584,38.0979996,5707,-0.202176289,1.152571877,1.74E-05,187262.5272,3230250.081
11766,24585,43.9827003,5878,0.081527826,1.382424259,9.85E-06,188262.5272,3230250.081
11767,24586,43.664299,5717,0.066177554,1.166013536,1.69E-05,189262.5272,3230250.081
11768,24587,36.7831001,5273,-0.265568196,0.569203841,5.63E-05,190262.5272,3230250.081
11769,24588,40.9972992,5019,-0.062399728,0.227785682,9.35E-05,191262.5272,3230250.081
11770,24589,45.7310982,5218,0.165818889,0.495274712,6.35E-05,192262.5272,3230250.081
11771,24590,45.9318008,5489,0.175494854,0.859543693,3.29E-05,193262.5272,3230250.081
11772,24591,43.2056999,5542,0.044068281,0.93078449,2.84E-05,194262.5272,3230250.081
11773,24592,46.8384018,5144,0.219202503,0.39580643,7.40E-05,195262.5272,3230250.081
11774,24593,36.7888985,4742,-0.265288653,-0.144548294,0.00014,196262.5272,3230250.081
11775,24594,25.5317993,4503,-0.807998559,-0.465803963,0.00017477,197262.5272,3230250.081
11776,24595,23.8868999,4349,-0.887299913,-0.672805524,0.000189509,198262.5272,3230250.081
11777,24596,22.059,4209,-0.975423804,-0.860988761,0.000195566,199262.5272,3230250.081
11778,24597,18.802,4178,-1.132445265,-0.902657907,0.000195867,200262.5272,3230250.081
11779,24598,17.3567009,4030,-1.202123797,-1.101594472,0.000192032,201262.5272,3230250.081
11780,24599,19.4545002,4030,-1.100987932,-1.101594472,0.000192032,202262.5272,3230250.081
11781,24600,23.3626995,4010,-0.912571854,-1.128477791,0.000190861,203262.5272,3230250.081
11782,24601,23.6327991,3949,-0.899550229,-1.210471916,0.00018639,204262.5272,3230250.081
11783,24602,23.0252991,3777,-0.928838082,-1.441668465,0.000167331,205262.5272,3230250.081
11784,24603,28.0608997,3761,-0.686069471,-1.46317512,0.000165151,206262.5272,3230250.081
11785,24604,37.7821999,3590,-0.217401137,-1.693027503,0.000138929,207262.5272,3230250.081
11786,24605,38.9219017,3907,-0.162455592,-1.266926887,0.000182563,208262.5272,3230250.081
11787,24606,40.9093018,3770,-0.066642123,-1.451077627,0.000166384,209262.5272,3230250.081
11788,24607,43.0667992,3924,0.037371815,-1.244076066,0.000184183,210262.5272,3230250.081
11789,24608,47.9103012,3844,0.270879264,-1.351609344,0.000175773,211262.5272,3230250.081
11790,24609,46.1445999,4047,0.185753996,-1.07874365,0.000192908,212262.5272,3230250.081
11791,24610,43.9095001,4293,0.077998811,-0.748078819,0.000192835,213262.5272,3230250.081
11792,24611,39.4445,4460,-0.137260888,-0.5236031,0.000179642,214262.5272,3230250.081
11793,24612,38.4389992,4324,-0.185736542,-0.706409674,0.000191138,215262.5272,3230250.081
11794,24613,43.717701,4338,0.068752089,-0.68759135,0.000190254,216262.5272,3230250.081
11795,24614,43.5886993,4100,0.062532858,-1.007502853,0.000194923,217262.5272,3230250.081
11796,24615,37.0181007,4269,-0.25423871,-0.780338803,0.000193897,218262.5272,3230250.081
11797,24616,34.9902992,4379,-0.351999948,-0.632480545,0.000187255,219262.5272,3230250.081
11798,24617,38.4463005,4595,-0.185384543,-0.342140693,0.000162703,220262.5272,3230250.081
11799,24618,33.216301,5005,-0.437525214,0.208967359,9.58E-05,221262.5272,3230250.081
11800,24619,38.1388016,5422,-0.200209206,0.769484572,3.93E-05,222262.5272,3230250.081
11801,24620,38.5180016,5666,-0.1819278,1.097461071,1.98E-05,223262.5272,3230250.081
11802,24621,34.3703003,5546,-0.381890379,0.936161154,2.81E-05,224262.5272,3230250.081
11803,24622,34.7577019,5560,-0.363213571,0.954979478,2.70E-05,225262.5272,3230250.081
11804,24623,28.7497005,5283,-0.652862069,0.582645501,5.50E-05,226262.5272,3230250.081
11805,24624,21.3873005,5160,-1.007806744,0.417313086,7.17E-05,227262.5272,3230250.081
11806,24625,22.3873997,5154,-0.959591504,0.40924809,7.26E-05,228262.5272,3230250.081
11807,24626,24.8871994,5227,-0.839075016,0.507372206,6.23E-05,229262.5272,3230250.081
11808,24627,22.5196991,5302,-0.953213289,0.608184655,5.27E-05,230262.5272,3230250.081
11809,24628,21.8428993,5264,-0.985842118,0.557106347,5.74E-05,231262.5272,3230250.081
11810,24629,23.3111992,5344,-0.915054707,0.664639626,4.77E-05,232262.5272,3230250.081
11811,24630,22.3339996,5243,-0.962165947,0.528878862,6.02E-05,233262.5272,3230250.081
11812,24631,18.3281002,5175,-1.155292192,0.437475575,6.95E-05,234262.5272,3230250.081
11813,24632,14.6745996,5197,-1.331429128,0.467047227,6.64E-05,235262.5272,3230250.081
11814,24633,15.3263998,5217,-1.300005542,0.493930546,6.37E-05,236262.5272,3230250.081
11815,24634,19.2889004,5315,-1.108971574,0.625658812,5.11E-05,237262.5272,3230250.081
11816,24635,26.7532005,5349,-0.749114248,0.671360456,4.71E-05,238262.5272,3230250.081
11817,24636,30.3992004,5484,-0.573338924,0.852822863,3.34E-05,239262.5272,3230250.081
11818,24637,30.6865997,5490,-0.559483272,0.860887859,3.28E-05,240262.5272,3230250.081
11819,24638,34.8426018,5180,-0.359120508,0.444196405,6.88E-05,241262.5272,3230250.081
11820,24639,32.9544983,5124,-0.450146842,0.36892311,7.70E-05,242262.5272,3230250.081
11821,24640,29.2381992,4925,-0.629311323,0.10143408,0.00010915,243262.5272,3230250.081
11822,24641,18.0778999,4741,-1.167354463,-0.14589246,0.000140164,244262.5272,3230250.081
11823,24642,15.0789003,4703,-1.311937606,-0.196970767,0.000146325,245262.5272,3230250.081
11824,24643,12.7546997,4678,-1.423988382,-0.230574917,0.000150282,246262.5272,3230250.081
11825,24644,12.8952999,4692,-1.417209982,-0.211756593,0.000148076,247262.5272,3230250.081
11826,24645,15.4995003,4696,-1.291660288,-0.206379929,0.000147441,248262.5272,3230250.081
11827,24764,25.9993,5277,-0.785460137,0.574580505,5.58E-05,146262.5272,3231250.081
11828,24765,25.7371006,5240,-0.79810089,0.524846364,6.06E-05,147262.5272,3231250.081
11829,24766,25.2429008,5266,-0.821926488,0.559794679,5.72E-05,148262.5272,3231250.081
11830,24767,32.5555992,5147,-0.46937795,0.399838928,7.36E-05,149262.5272,3231250.081
11831,24768,33.8847008,5132,-0.405301353,0.379676438,7.58E-05,150262.5272,3231250.081
11832,24769,28.3332005,5230,-0.672941725,0.511404704,6.19E-05,151262.5272,3231250.081
11833,24770,26.3857002,5346,-0.766831606,0.667327958,4.75E-05,152262.5272,3231250.081
11834,24771,32.6400986,5025,-0.465304195,0.235850678,9.25E-05,153262.5272,3231250.081
11835,24772,43.0839005,5201,0.038196276,0.472423891,6.59E-05,154262.5272,3231250.081
11836,24773,39.8437004,5542,-0.118015254,0.93078449,2.84E-05,155262.5272,3231250.081
11837,24774,30.9221001,5418,-0.54812969,0.764107908,3.97E-05,156262.5272,3231250.081
11838,24775,32.8488998,5587,-0.455237794,0.991271959,2.50E-05,157262.5272,3231250.081
11839,24776,33.7257004,5570,-0.412966836,0.968421137,2.63E-05,158262.5272,3231250.081
11840,24777,29.781601,5573,-0.603113674,0.972453635,2.60E-05,159262.5272,3231250.081
11841,24778,27.8521996,5626,-0.696130998,1.043694432,2.23E-05,160262.5272,3231250.081
11842,24779,33.5428009,5375,-0.421784504,0.706308771,4.42E-05,161262.5272,3231250.081
11843,24780,26.1058006,5172,-0.780325694,0.433443077,7.00E-05,162262.5272,3231250.081
11844,24781,19.1138,5230,-1.117413244,0.511404704,6.19E-05,163262.5272,3231250.081
11845,24782,17.2243996,5308,-1.208502103,0.616249651,5.19E-05,164262.5272,3231250.081
11846,24783,27.7215996,5452,-0.702427284,0.809809552,3.63E-05,165262.5272,3231250.081
11847,24784,31.6205006,5639,-0.514459482,1.06116859,2.15E-05,166262.5272,3231250.081
