FID,D,x,y
7835,8.49E-06,240262.5272,3195250.081
7836,6.36E-06,251262.5272,3195250.081
7837,1.58E-05,252262.5272,3195250.081
7838,4.93E-05,253262.5272,3195250.081
7839,2.80E-05,254262.5272,3195250.081
7840,1.76E-05,255262.5272,3195250.081
7841,1.53E-05,256262.5272,3195250.081
7842,1.52E-05,257262.5272,3195250.081
7843,8.93E-06,258262.5272,3195250.081
7844,1.19E-05,259262.5272,3195250.081
7845,2.97E-05,260262.5272,3195250.081
7846,3.19E-05,261262.5272,3195250.081
7847,6.74E-05,262262.5272,3195250.081
7848,0.000108643,263262.5272,3195250.081
7849,8.63E-05,264262.5272,3195250.081
7850,9.50E-05,265262.5272,3195250.081
7851,0.000128995,266262.5272,3195250.081
7852,0.000152305,267262.5272,3195250.081
7853,0.000123748,268262.5272,3195250.081
7854,8.73E-05,269262.5272,3195250.081
7855,5.58E-05,270262.5272,3195250.081
7856,9.11E-05,271262.5272,3195250.081
7857,8.77E-05,272262.5272,3195250.081
7858,3.82E-05,273262.5272,3195250.081
7859,2.50E-05,274262.5272,3195250.081
7860,1.26E-05,275262.5272,3195250.081
7861,2.65E-05,276262.5272,3195250.081
7862,4.67E-05,277262.5272,3195250.081
7863,2.18E-05,278262.5272,3195250.081
7864,5.53E-05,279262.5272,3195250.081
7865,7.63E-05,280262.5272,3195250.081
7866,8.66E-05,281262.5272,3195250.081
7867,5.48E-05,282262.5272,3195250.081
7868,6.18E-05,283262.5272,3195250.081
7869,1.99E-05,284262.5272,3195250.081
7870,2.23E-05,285262.5272,3195250.081
7871,1.27E-05,286262.5272,3195250.081
7872,2.22E-05,287262.5272,3195250.081
7873,2.57E-05,288262.5272,3195250.081
7874,3.16E-05,289262.5272,3195250.081
7875,5.04E-05,290262.5272,3195250.081
7876,6.80E-05,291262.5272,3195250.081
7877,6.91E-05,292262.5272,3195250.081
7878,4.92E-05,293262.5272,3195250.081
7879,4.76E-05,294262.5272,3195250.081
7880,3.87E-05,295262.5272,3195250.081
7881,4.78E-05,296262.5272,3195250.081
7882,5.58E-05,297262.5272,3195250.081
7883,4.50E-05,298262.5272,3195250.081
7884,4.95E-05,299262.5272,3195250.081
7885,4.38E-05,300262.5272,3195250.081
7886,5.27E-05,301262.5272,3195250.081
7887,4.80E-05,302262.5272,3195250.081
7888,3.37E-05,303262.5272,3195250.081
7889,3.77E-05,304262.5272,3195250.081
7890,6.68E-05,305262.5272,3195250.081
7891,8.08E-05,306262.5272,3195250.081
7892,7.04E-05,307262.5272,3195250.081
7893,8.32E-05,308262.5272,3195250.081
7894,6.91E-05,309262.5272,3195250.081
7895,6.52E-05,310262.5272,3195250.081
7896,6.60E-05,311262.5272,3195250.081
7897,9.37E-05,150262.5272,3196250.081
7898,3.87E-05,151262.5272,3196250.081
7899,4.04E-05,152262.5272,3196250.081
7900,0.000100598,153262.5272,3196250.081
7901,8.10E-05,154262.5272,3196250.081
7902,3.09E-05,155262.5272,3196250.081
7903,7.70E-06,156262.5272,3196250.081
7904,1.14E-05,157262.5272,3196250.081
7905,8.86E-06,159262.5272,3196250.081
7906,1.74E-05,160262.5272,3196250.081
7907,3.23E-05,161262.5272,3196250.081
7908,2.73E-05,162262.5272,3196250.081
7909,2.21E-05,163262.5272,3196250.081
7910,2.37E-05,164262.5272,3196250.081
7911,3.54E-05,165262.5272,3196250.081
7912,0.000107968,166262.5272,3196250.081
7913,0.00011712,167262.5272,3196250.081
7914,3.25E-05,168262.5272,3196250.081
7915,1.14E-05,169262.5272,3196250.081
7916,1.23E-05,170262.5272,3196250.081
7917,1.90E-05,172262.5272,3196250.081
7918,4.11E-05,173262.5272,3196250.081
7919,8.57E-05,174262.5272,3196250.081
7920,0.00015323,175262.5272,3196250.081
7921,0.000136698,176262.5272,3196250.081
7922,0.000128658,177262.5272,3196250.081
7923,6.54E-05,178262.5272,3196250.081
7924,0.000145363,179262.5272,3196250.081
7925,0.000165222,180262.5272,3196250.081
7926,0.000173806,181262.5272,3196250.081
7927,0.000187214,182262.5272,3196250.081
7928,0.00013093,183262.5272,3196250.081
7929,7.91E-05,184262.5272,3196250.081
7930,5.90E-05,185262.5272,3196250.081
7931,4.26E-05,186262.5272,3196250.081
7932,5.71E-05,187262.5272,3196250.081
7933,8.89E-05,188262.5272,3196250.081
7934,0.000186724,189262.5272,3196250.081
7935,0.000192458,190262.5272,3196250.081
7936,0.00018562,191262.5272,3196250.081
7937,0.000195463,192262.5272,3196250.081
7938,0.000195508,193262.5272,3196250.081
7939,0.000183386,194262.5272,3196250.081
7940,0.000160262,195262.5272,3196250.081
7941,0.000154149,196262.5272,3196250.081
7942,0.000137527,197262.5272,3196250.081
7943,0.0001036,198262.5272,3196250.081
7944,9.01E-05,199262.5272,3196250.081
7945,7.72E-05,200262.5272,3196250.081
7946,9.81E-05,201262.5272,3196250.081
7947,6.53E-05,202262.5272,3196250.081
7948,3.10E-05,203262.5272,3196250.081
7949,6.64E-05,204262.5272,3196250.081
7950,3.02E-05,205262.5272,3196250.081
7951,3.36E-05,206262.5272,3196250.081
7952,1.62E-05,207262.5272,3196250.081
7953,8.13E-05,208262.5272,3196250.081
7954,0.000148867,209262.5272,3196250.081
7955,7.93E-05,210262.5272,3196250.081
7956,7.32E-05,211262.5272,3196250.081
7957,3.17E-05,212262.5272,3196250.081
7958,1.37E-05,213262.5272,3196250.081
7959,6.65E-06,214262.5272,3196250.081
7960,6.75E-06,215262.5272,3196250.081
7961,2.04E-05,216262.5272,3196250.081
7962,1.78E-05,217262.5272,3196250.081
7963,2.93E-05,218262.5272,3196250.081
7964,1.93E-05,219262.5272,3196250.081
7965,1.40E-05,221262.5272,3196250.081
7966,1.46E-05,225262.5272,3196250.081
7967,1.47E-05,226262.5272,3196250.081
7968,3.16E-05,227262.5272,3196250.081
7969,4.26E-05,228262.5272,3196250.081
7970,6.02E-05,229262.5272,3196250.081
7971,7.35E-05,230262.5272,3196250.081
7972,6.52E-05,231262.5272,3196250.081
7973,4.59E-05,232262.5272,3196250.081
7974,3.56E-05,233262.5272,3196250.081
7975,3.21E-05,234262.5272,3196250.081
7976,2.64E-05,235262.5272,3196250.081
7977,3.11E-05,236262.5272,3196250.081
7978,8.74E-06,237262.5272,3196250.081
7979,6.70E-06,238262.5272,3196250.081
7980,1.14E-05,239262.5272,3196250.081
7981,7.56E-06,247262.5272,3196250.081
7982,9.09E-06,248262.5272,3196250.081
7983,2.03E-05,252262.5272,3196250.081
7984,5.19E-05,253262.5272,3196250.081
7985,5.16E-05,254262.5272,3196250.081
7986,1.18E-05,255262.5272,3196250.081
7987,6.87E-06,256262.5272,3196250.081
7988,8.65E-06,257262.5272,3196250.081
7989,7.70E-06,258262.5272,3196250.081
7990,1.09E-05,259262.5272,3196250.081
7991,3.01E-05,260262.5272,3196250.081
7992,6.31E-05,261262.5272,3196250.081
7993,0.0001078,262262.5272,3196250.081
7994,0.000115081,263262.5272,3196250.081
7995,0.000134201,264262.5272,3196250.081
7996,0.000142615,265262.5272,3196250.081
7997,0.000130175,266262.5272,3196250.081
7998,0.000127982,267262.5272,3196250.081
7999,6.35E-05,268262.5272,3196250.081
8000,2.10E-05,269262.5272,3196250.081
8001,1.73E-05,270262.5272,3196250.081
8002,5.88E-05,271262.5272,3196250.081
8003,7.35E-05,272262.5272,3196250.081
8004,2.89E-05,273262.5272,3196250.081
8005,1.22E-05,274262.5272,3196250.081
8006,3.25E-05,275262.5272,3196250.081
8007,3.05E-05,276262.5272,3196250.081
8008,6.39E-05,277262.5272,3196250.081
8009,3.84E-05,278262.5272,3196250.081
8010,5.30E-05,279262.5272,3196250.081
8011,6.85E-05,280262.5272,3196250.081
8012,6.95E-05,281262.5272,3196250.081
8013,8.44E-05,282262.5272,3196250.081
8014,3.27E-05,283262.5272,3196250.081
8015,3.55E-05,284262.5272,3196250.081
8016,2.07E-05,285262.5272,3196250.081
8017,2.22E-05,286262.5272,3196250.081
8018,2.94E-05,287262.5272,3196250.081
8019,3.35E-05,288262.5272,3196250.081
8020,5.49E-05,289262.5272,3196250.081
8021,3.23E-05,290262.5272,3196250.081
8022,6.16E-05,291262.5272,3196250.081
8023,4.61E-05,292262.5272,3196250.081
8024,3.58E-05,293262.5272,3196250.081
8025,4.01E-05,294262.5272,3196250.081
8026,3.87E-05,295262.5272,3196250.081
8027,3.59E-05,296262.5272,3196250.081
8028,6.15E-05,297262.5272,3196250.081
8029,4.58E-05,298262.5272,3196250.081
8030,5.23E-05,299262.5272,3196250.081
8031,4.63E-05,300262.5272,3196250.081
8032,5.53E-05,301262.5272,3196250.081
8033,4.55E-05,302262.5272,3196250.081
8034,5.65E-05,303262.5272,3196250.081
8035,7.30E-05,304262.5272,3196250.081
8036,5.94E-05,305262.5272,3196250.081
8037,5.31E-05,306262.5272,3196250.081
8038,4.68E-05,307262.5272,3196250.081
8039,4.58E-05,308262.5272,3196250.081
8040,6.67E-05,309262.5272,3196250.081
8041,8.68E-05,310262.5272,3196250.081
8042,4.48E-05,150262.5272,3197250.081
8043,5.86E-05,151262.5272,3197250.081
8044,3.27E-05,152262.5272,3197250.081
8045,5.14E-05,153262.5272,3197250.081
8046,7.07E-05,154262.5272,3197250.081
8047,8.01E-05,155262.5272,3197250.081
8048,6.45E-05,156262.5272,3197250.081
8049,4.11E-05,157262.5272,3197250.081
8050,1.90E-05,158262.5272,3197250.081
8051,7.27E-06,159262.5272,3197250.081
8052,9.38E-06,160262.5272,3197250.081
8053,2.22E-05,161262.5272,3197250.081
8054,7.13E-06,162262.5272,3197250.081
8055,1.52E-05,163262.5272,3197250.081
8056,3.70E-05,165262.5272,3197250.081
8057,8.41E-05,166262.5272,3197250.081
8058,0.000112535,167262.5272,3197250.081
8059,6.60E-05,168262.5272,3197250.081
8060,4.32E-05,169262.5272,3197250.081
8061,9.55E-06,170262.5272,3197250.081
8062,7.73E-06,172262.5272,3197250.081
8063,2.41E-05,174262.5272,3197250.081
8064,5.36E-05,175262.5272,3197250.081
8065,8.58E-05,176262.5272,3197250.081
8066,4.77E-05,177262.5272,3197250.081
8067,3.13E-05,178262.5272,3197250.081
8068,5.41E-05,179262.5272,3197250.081
8069,7.66E-05,180262.5272,3197250.081
8070,0.000143426,181262.5272,3197250.081
8071,0.000191809,182262.5272,3197250.081
8072,0.000142856,183262.5272,3197250.081
8073,0.000150983,184262.5272,3197250.081
8074,0.000108725,185262.5272,3197250.081
8075,5.51E-05,186262.5272,3197250.081
8076,4.90E-05,187262.5272,3197250.081
8077,0.00010603,188262.5272,3197250.081
8078,0.000116183,189262.5272,3197250.081
8079,0.000128402,190262.5272,3197250.081
8080,0.000187612,191262.5272,3197250.081
8081,0.000195755,192262.5272,3197250.081
8082,0.000175539,193262.5272,3197250.081
8083,0.000193282,194262.5272,3197250.081
8084,0.000195304,195262.5272,3197250.081
8085,0.000175834,196262.5272,3197250.081
8086,0.000153383,197262.5272,3197250.081
8087,0.000133867,198262.5272,3197250.081
8088,9.79E-05,199262.5272,3197250.081
8089,0.000124765,200262.5272,3197250.081
8090,0.000131353,201262.5272,3197250.081
8091,0.000134034,202262.5272,3197250.081
8092,7.40E-05,203262.5272,3197250.081
8093,0.00010243,204262.5272,3197250.081
8094,7.76E-05,205262.5272,3197250.081
8095,2.10E-05,206262.5272,3197250.081
8096,5.85E-05,207262.5272,3197250.081
8097,0.000107968,208262.5272,3197250.081
8098,0.000157467,209262.5272,3197250.081
8099,0.000127475,210262.5272,3197250.081
8100,7.36E-05,211262.5272,3197250.081
8101,5.11E-05,212262.5272,3197250.081
8102,3.03E-05,213262.5272,3197250.081
8103,8.68E-06,214262.5272,3197250.081
8104,1.69E-05,215262.5272,3197250.081
8105,2.34E-05,217262.5272,3197250.081
8106,1.22E-05,218262.5272,3197250.081
8107,1.88E-05,219262.5272,3197250.081
8108,9.58E-06,221262.5272,3197250.081
8109,1.07E-05,224262.5272,3197250.081
8110,7.21E-06,225262.5272,3197250.081
8111,1.02E-05,226262.5272,3197250.081
8112,1.05E-05,227262.5272,3197250.081
8113,4.98E-05,228262.5272,3197250.081
8114,4.60E-05,229262.5272,3197250.081
8115,4.75E-05,230262.5272,3197250.081
8116,3.64E-05,231262.5272,3197250.081
8117,3.67E-05,232262.5272,3197250.081
8118,4.56E-05,233262.5272,3197250.081
8119,3.50E-05,234262.5272,3197250.081
8120,7.19E-06,237262.5272,3197250.081
8121,1.00E-05,238262.5272,3197250.081
8122,1.40E-05,239262.5272,3197250.081
8123,1.03E-05,242262.5272,3197250.081
8124,7.45E-06,243262.5272,3197250.081
8125,1.34E-05,248262.5272,3197250.081
8126,6.24E-06,249262.5272,3197250.081
8127,1.30E-05,250262.5272,3197250.081
8128,1.11E-05,251262.5272,3197250.081
8129,2.44E-05,252262.5272,3197250.081
8130,5.13E-05,253262.5272,3197250.081
8131,5.02E-05,254262.5272,3197250.081
8132,2.86E-05,255262.5272,3197250.081
8133,2.25E-05,256262.5272,3197250.081
8134,9.99E-06,257262.5272,3197250.081
8135,1.31E-05,260262.5272,3197250.081
8136,4.12E-05,261262.5272,3197250.081
8137,5.60E-05,262262.5272,3197250.081
8138,0.000105444,263262.5272,3197250.081
8139,0.000142452,264262.5272,3197250.081
8140,0.000136698,265262.5272,3197250.081
8141,9.13E-05,266262.5272,3197250.081
8142,6.00E-05,267262.5272,3197250.081
8143,5.67E-05,268262.5272,3197250.081
8144,1.51E-05,269262.5272,3197250.081
8145,2.63E-05,270262.5272,3197250.081
8146,3.04E-05,271262.5272,3197250.081
8147,4.87E-05,272262.5272,3197250.081
8148,3.42E-05,273262.5272,3197250.081
8149,2.02E-05,274262.5272,3197250.081
8150,2.97E-05,275262.5272,3197250.081
8151,5.14E-05,276262.5272,3197250.081
8152,7.46E-05,277262.5272,3197250.081
8153,3.50E-05,278262.5272,3197250.081
8154,4.00E-05,279262.5272,3197250.081
8155,3.97E-05,280262.5272,3197250.081
8156,3.67E-05,281262.5272,3197250.081
8157,5.83E-05,282262.5272,3197250.081
8158,5.36E-05,283262.5272,3197250.081
8159,3.27E-05,284262.5272,3197250.081
8160,2.25E-05,285262.5272,3197250.081
8161,2.26E-05,286262.5272,3197250.081
8162,3.70E-05,287262.5272,3197250.081
8163,4.62E-05,288262.5272,3197250.081
8164,3.74E-05,289262.5272,3197250.081
8165,2.56E-05,290262.5272,3197250.081
8166,5.07E-05,291262.5272,3197250.081
8167,7.30E-05,292262.5272,3197250.081
8168,3.18E-05,293262.5272,3197250.081
8169,1.90E-05,294262.5272,3197250.081
8170,2.90E-05,295262.5272,3197250.081
8171,5.10E-05,296262.5272,3197250.081
8172,7.54E-05,297262.5272,3197250.081
8173,4.19E-05,298262.5272,3197250.081
8174,5.27E-05,299262.5272,3197250.081
8175,5.07E-05,300262.5272,3197250.081
8176,4.87E-05,301262.5272,3197250.081
8177,6.11E-05,302262.5272,3197250.081
8178,5.69E-05,303262.5272,3197250.081
8179,5.22E-05,304262.5272,3197250.081
8180,4.08E-05,305262.5272,3197250.081
8181,3.92E-05,306262.5272,3197250.081
8182,3.86E-05,307262.5272,3197250.081
8183,6.87E-05,150262.5272,3198250.081
8184,4.15E-05,151262.5272,3198250.081
8185,2.11E-05,152262.5272,3198250.081
8186,2.67E-05,153262.5272,3198250.081
8187,4.81E-05,154262.5272,3198250.081
8188,4.71E-05,155262.5272,3198250.081
8189,4.63E-05,156262.5272,3198250.081
8190,2.77E-05,157262.5272,3198250.081
8191,1.24E-05,158262.5272,3198250.081
8192,1.10E-05,160262.5272,3198250.081
8193,7.16E-06,161262.5272,3198250.081
8194,2.09E-05,164262.5272,3198250.081
8195,3.44E-05,165262.5272,3198250.081
8196,8.35E-05,166262.5272,3198250.081
8197,0.00011899,167262.5272,3198250.081
8198,4.46E-05,168262.5272,3198250.081
8199,1.22E-05,169262.5272,3198250.081
8200,1.06E-05,170262.5272,3198250.081
8201,1.65E-05,171262.5272,3198250.081
8202,3.35E-05,172262.5272,3198250.081
8203,3.17E-05,173262.5272,3198250.081
8204,5.17E-05,174262.5272,3198250.081
8205,5.07E-05,175262.5272,3198250.081
8206,8.85E-05,176262.5272,3198250.081
8207,0.000109826,177262.5272,3198250.081
8208,0.00012103,178262.5272,3198250.081
8209,0.000123578,179262.5272,3198250.081
8210,0.000158799,180262.5272,3198250.081
8211,0.000157169,181262.5272,3198250.081
8212,0.000192586,182262.5272,3198250.081
8213,0.000172262,183262.5272,3198250.081
8214,0.000157836,184262.5272,3198250.081
8215,0.000101344,185262.5272,3198250.081
8216,5.62E-05,186262.5272,3198250.081
8217,3.45E-05,187262.5272,3198250.081
8218,5.56E-05,188262.5272,3198250.081
8219,7.19E-05,189262.5272,3198250.081
8220,0.00010957,190262.5272,3198250.081
8221,0.000165701,191262.5272,3198250.081
8222,0.000150671,192262.5272,3198250.081
8223,0.000166656,193262.5272,3198250.081
8224,0.000195739,194262.5272,3198250.081
8225,0.000194547,195262.5272,3198250.081
8226,0.000191894,196262.5272,3198250.081
8227,0.000171193,197262.5272,3198250.081
8228,9.58E-05,198262.5272,3198250.081
8229,0.000107968,199262.5272,3198250.081
8230,0.000171825,200262.5272,3198250.081
8231,0.000191725,201262.5272,3198250.081
8232,0.000148867,202262.5272,3198250.081
8233,0.000106453,203262.5272,3198250.081
8234,0.0001337,204262.5272,3198250.081
8235,3.60E-05,205262.5272,3198250.081
8236,4.99E-05,206262.5272,3198250.081
8237,0.00011661,207262.5272,3198250.081
8238,0.000173684,208262.5272,3198250.081
8239,0.00012018,209262.5272,3198250.081
8240,8.61E-05,210262.5272,3198250.081
8241,6.00E-05,211262.5272,3198250.081
8242,4.78E-05,212262.5272,3198250.081
8243,2.94E-05,213262.5272,3198250.081
8244,2.00E-05,214262.5272,3198250.081
8245,1.43E-05,217262.5272,3198250.081
8246,1.05E-05,220262.5272,3198250.081
8247,1.89E-05,225262.5272,3198250.081
8248,2.22E-05,226262.5272,3198250.081
8249,3.16E-05,227262.5272,3198250.081
8250,3.45E-05,228262.5272,3198250.081
8251,3.32E-05,229262.5272,3198250.081
8252,2.47E-05,230262.5272,3198250.081
8253,2.77E-05,231262.5272,3198250.081
8254,1.28E-05,232262.5272,3198250.081
8255,3.43E-05,233262.5272,3198250.081
8256,7.35E-06,234262.5272,3198250.081
8257,1.64E-05,239262.5272,3198250.081
8258,1.89E-05,240262.5272,3198250.081
8259,1.70E-05,241262.5272,3198250.081
8260,1.63E-05,242262.5272,3198250.081
8261,8.52E-06,248262.5272,3198250.081
8262,2.29E-05,249262.5272,3198250.081
8263,3.94E-05,250262.5272,3198250.081
8264,2.75E-05,251262.5272,3198250.081
8265,4.69E-05,252262.5272,3198250.081
8266,4.48E-05,253262.5272,3198250.081
8267,5.07E-05,254262.5272,3198250.081
8268,1.26E-05,255262.5272,3198250.081
8269,6.98E-06,256262.5272,3198250.081
8270,9.79E-06,259262.5272,3198250.081
8271,1.24E-05,260262.5272,3198250.081
8272,2.49E-05,261262.5272,3198250.081
8273,6.07E-05,262262.5272,3198250.081
8274,8.79E-05,263262.5272,3198250.081
8275,0.000128489,264262.5272,3198250.081
8276,9.79E-05,265262.5272,3198250.081
8277,4.15E-05,266262.5272,3198250.081
8278,1.86E-05,267262.5272,3198250.081
8279,2.69E-05,268262.5272,3198250.081
8280,2.93E-05,269262.5272,3198250.081
8281,3.95E-05,270262.5272,3198250.081
8282,4.51E-05,271262.5272,3198250.081
8283,4.45E-05,272262.5272,3198250.081
8284,4.79E-05,273262.5272,3198250.081
8285,3.29E-05,274262.5272,3198250.081
8286,1.99E-05,275262.5272,3198250.081
8287,3.92E-05,276262.5272,3198250.081
8288,7.38E-05,277262.5272,3198250.081
8289,4.16E-05,278262.5272,3198250.081
8290,4.59E-05,279262.5272,3198250.081
8291,5.30E-05,280262.5272,3198250.081
8292,4.28E-05,281262.5272,3198250.081
8293,6.23E-05,282262.5272,3198250.081
8294,4.37E-05,283262.5272,3198250.081
8295,3.48E-05,284262.5272,3198250.081
8296,4.30E-05,285262.5272,3198250.081
8297,2.38E-05,286262.5272,3198250.081
8298,1.82E-05,287262.5272,3198250.081
8299,1.80E-05,288262.5272,3198250.081
8300,1.41E-05,289262.5272,3198250.081
8301,1.63E-05,290262.5272,3198250.081
8302,4.14E-05,291262.5272,3198250.081
8303,8.05E-05,292262.5272,3198250.081
8304,7.11E-05,293262.5272,3198250.081
8305,6.02E-05,294262.5272,3198250.081
8306,7.33E-05,295262.5272,3198250.081
8307,5.63E-05,296262.5272,3198250.081
8308,5.76E-05,297262.5272,3198250.081
8309,6.95E-05,298262.5272,3198250.081
8310,6.53E-05,299262.5272,3198250.081
8311,5.11E-05,300262.5272,3198250.081
8312,4.78E-05,301262.5272,3198250.081
8313,4.50E-05,302262.5272,3198250.081
8314,0.00011814,150262.5272,3199250.081
8315,6.56E-05,151262.5272,3199250.081
8316,5.11E-05,152262.5272,3199250.081
8317,6.12E-05,153262.5272,3199250.081
8318,3.64E-05,154262.5272,3199250.081
8319,3.53E-05,155262.5272,3199250.081
8320,3.42E-05,156262.5272,3199250.081
8321,9.45E-06,157262.5272,3199250.081
8322,1.05E-05,158262.5272,3199250.081
8323,9.25E-06,159262.5272,3199250.081
8324,8.93E-06,160262.5272,3199250.081
8325,1.19E-05,161262.5272,3199250.081
8326,1.80E-05,163262.5272,3199250.081
8327,1.65E-05,164262.5272,3199250.081
8328,6.61E-05,165262.5272,3199250.081
8329,0.00012188,166262.5272,3199250.081
8330,0.000136366,167262.5272,3199250.081
8331,3.75E-05,168262.5272,3199250.081
8332,7.49E-05,169262.5272,3199250.081
8333,8.74E-05,170262.5272,3199250.081
8334,3.90E-05,171262.5272,3199250.081
8335,0.000141801,172262.5272,3199250.081
8336,6.45E-05,173262.5272,3199250.081
8337,0.00011967,174262.5272,3199250.081
8338,0.000158209,175262.5272,3199250.081
8339,0.000170167,176262.5272,3199250.081
8340,0.000171699,177262.5272,3199250.081
8341,0.000187175,178262.5272,3199250.081
8342,0.000174889,179262.5272,3199250.081
8343,0.00017778,180262.5272,3199250.081
8344,0.000193611,181262.5272,3199250.081
8345,0.000194274,182262.5272,3199250.081
8346,0.000162346,183262.5272,3199250.081
8347,0.000108894,184262.5272,3199250.081
8348,6.87E-05,185262.5272,3199250.081
8349,4.10E-05,186262.5272,3199250.081
8350,3.74E-05,187262.5272,3199250.081
8351,5.61E-05,188262.5272,3199250.081
8352,6.65E-05,189262.5272,3199250.081
8353,9.90E-05,190262.5272,3199250.081
8354,0.000133279,191262.5272,3199250.081
8355,0.000145119,192262.5272,3199250.081
8356,0.000187214,193262.5272,3199250.081
8357,0.000191347,194262.5272,3199250.081
8358,0.000193837,195262.5272,3199250.081
