FID,Field1,x,y,Rgd,Alt
2029,8534,270262.527200000010000,3157250.080999999800000,82.8212967,5778.0000000
2030,8535,271262.527200000010000,3157250.080999999800000,58.2971001,4904.0000000
2031,8536,272262.527200000010000,3157250.080999999800000,43.9179001,4399.0000000
2032,8537,273262.527200000010000,3157250.080999999800000,44.1102982,3950.0000000
2033,8538,274262.527200000010000,3157250.080999999800000,32.8395996,3572.0000000
2034,8539,275262.527200000010000,3157250.080999999800000,44.5330009,3694.0000000
2035,8540,276262.527200000010000,3157250.080999999800000,52.1352997,4385.0000000
2036,8541,277262.527200000010000,3157250.080999999800000,39.5516014,4624.0000000
2037,8542,278262.527200000010000,3157250.080999999800000,49.3171997,4482.0000000
2038,8543,279262.527200000010000,3157250.080999999800000,53.6864014,3816.0000000
2039,8544,280262.527200000010000,3157250.080999999800000,50.9594002,3608.0000000
2040,8545,281262.527200000010000,3157250.080999999800000,54.3968010,3874.0000000
2041,8546,282262.527200000010000,3157250.080999999800000,57.9650002,3374.0000000
2042,8547,283262.527200000010000,3157250.080999999800000,55.8958015,2850.0000000
2043,8548,284262.527200000010000,3157250.080999999800000,54.0672989,2929.0000000
2044,8549,285262.527200000010000,3157250.080999999800000,56.1604996,2973.0000000
2045,8550,286262.527200000010000,3157250.080999999800000,61.8883018,2817.0000000
2046,8554,290262.527200000010000,3157250.080999999800000,93.1774979,3093.0000000
2047,8556,292262.527200000010000,3157250.080999999800000,146.0729980,2992.0000000
2048,8557,293262.527200000010000,3157250.080999999800000,74.1847992,3346.0000000
2049,8558,294262.527200000010000,3157250.080999999800000,74.3776016,3790.0000000
2050,8559,295262.527200000010000,3157250.080999999800000,89.9083023,4653.0000000
2051,8560,296262.527200000010000,3157250.080999999800000,92.9415970,4991.0000000
2052,8561,297262.527200000010000,3157250.080999999800000,81.3796005,5417.0000000
2053,8562,298262.527200000010000,3157250.080999999800000,75.4733963,5074.0000000
2054,8563,299262.527200000010000,3157250.080999999800000,80.0519028,5946.0000000
2055,8565,301262.527200000010000,3157250.080999999800000,70.7526016,5978.0000000
2056,8566,302262.527200000010000,3157250.080999999800000,70.2528992,5442.0000000
2057,8567,303262.527200000010000,3157250.080999999800000,60.4804001,4763.0000000
2058,8568,304262.527200000010000,3157250.080999999800000,144.4309998,4125.0000000
2059,8571,307262.527200000010000,3157250.080999999800000,137.5249939,4362.0000000
2060,8572,308262.527200000010000,3157250.080999999800000,61.2761993,4969.0000000
2061,8573,309262.527200000010000,3157250.080999999800000,124.8789978,5562.0000000
2062,8574,310262.527200000010000,3157250.080999999800000,123.2050018,4489.0000000
2063,8575,311262.527200000010000,3157250.080999999800000,79.2633972,3993.0000000
2064,8576,312262.527200000010000,3157250.080999999800000,72.4738998,4008.0000000
2065,8577,313262.527200000010000,3157250.080999999800000,47.3456993,3244.0000000
2066,8578,314262.527200000010000,3157250.080999999800000,44.0362015,3478.0000000
2067,8579,315262.527200000010000,3157250.080999999800000,59.4660988,3898.0000000
2068,8580,316262.527200000010000,3157250.080999999800000,52.1963997,4169.0000000
2069,8581,317262.527200000010000,3157250.080999999800000,46.9053001,4311.0000000
2070,8582,318262.527200000010000,3157250.080999999800000,50.1338005,4484.0000000
2071,8583,319262.527200000010000,3157250.080999999800000,61.0348015,4984.0000000
2072,8584,320262.527200000010000,3157250.080999999800000,70.0273972,5775.0000000
2073,8585,321262.527200000010000,3157250.080999999800000,72.7381973,5549.0000000
2074,8586,322262.527200000010000,3157250.080999999800000,72.2330017,5017.0000000
2075,8587,323262.527200000010000,3157250.080999999800000,68.7741013,4728.0000000
2076,8588,324262.527200000010000,3157250.080999999800000,59.7094002,4191.0000000
2077,8589,325262.527200000010000,3157250.080999999800000,55.5455017,3602.0000000
2078,8590,326262.527200000010000,3157250.080999999800000,52.3693008,3938.0000000
2079,8591,327262.527200000010000,3157250.080999999800000,50.1685982,4352.0000000
2080,8592,328262.527200000010000,3157250.080999999800000,54.3261986,4722.0000000
2081,8593,329262.527200000010000,3157250.080999999800000,60.5400009,5089.0000000
2082,8594,330262.527200000010000,3157250.080999999800000,58.8889008,5511.0000000
2083,8595,331262.527200000010000,3157250.080999999800000,55.3774986,5535.0000000
2084,8596,332262.527200000010000,3157250.080999999800000,49.4995995,5099.0000000
2085,8597,333262.527200000010000,3157250.080999999800000,35.8446007,4800.0000000
2086,8598,334262.527200000010000,3157250.080999999800000,36.7858009,4657.0000000
2087,8599,335262.527200000010000,3157250.080999999800000,38.6968002,5041.0000000
2088,8600,336262.527200000010000,3157250.080999999800000,38.8163986,5334.0000000
2089,8601,337262.527200000010000,3157250.080999999800000,44.2542000,5658.0000000
2090,8602,338262.527200000010000,3157250.080999999800000,44.8535995,5327.0000000
2091,8603,339262.527200000010000,3157250.080999999800000,42.3286018,5337.0000000
2092,8604,340262.527200000010000,3157250.080999999800000,38.3147011,5344.0000000
2093,8605,341262.527200000010000,3157250.080999999800000,33.8105011,5281.0000000
2094,8606,342262.527200000010000,3157250.080999999800000,44.1866989,5084.0000000
2095,8607,343262.527200000010000,3157250.080999999800000,44.4174004,4582.0000000
2096,8608,344262.527200000010000,3157250.080999999800000,47.8604012,4256.0000000
2097,8609,345262.527200000010000,3157250.080999999800000,42.2827988,4747.0000000
2098,8610,346262.527200000010000,3157250.080999999800000,41.2491989,4920.0000000
2099,8707,222262.527200000010000,3158250.080999999800000,114.9469986,5914.0000000
2100,8708,223262.527200000010000,3158250.080999999800000,66.3270035,5093.0000000
2101,8709,224262.527200000010000,3158250.080999999800000,42.9119987,5049.0000000
2102,8710,225262.527200000010000,3158250.080999999800000,65.4440002,5136.0000000
2103,8711,226262.527200000010000,3158250.080999999800000,63.6837997,4191.0000000
2104,8712,227262.527200000010000,3158250.080999999800000,40.5014000,3822.0000000
2105,8713,228262.527200000010000,3158250.080999999800000,41.4939995,3946.0000000
2106,8714,229262.527200000010000,3158250.080999999800000,50.3142014,4024.0000000
2107,8715,230262.527200000010000,3158250.080999999800000,51.7168007,4494.0000000
2108,8716,231262.527200000010000,3158250.080999999800000,50.8069000,4098.0000000
2109,8717,232262.527200000010000,3158250.080999999800000,56.6130981,4614.0000000
2110,8718,233262.527200000010000,3158250.080999999800000,63.3877983,4014.0000000
2111,8719,234262.527200000010000,3158250.080999999800000,59.4104004,3693.0000000
2112,8720,235262.527200000010000,3158250.080999999800000,55.0065002,3073.0000000
2113,8723,238262.527200000010000,3158250.080999999800000,57.9255981,2787.0000000
2114,8728,243262.527200000010000,3158250.080999999800000,76.4020004,3329.0000000
2115,8729,244262.527200000010000,3158250.080999999800000,88.2183990,3353.0000000
2116,8730,245262.527200000010000,3158250.080999999800000,101.2050018,3363.0000000
2117,8731,246262.527200000010000,3158250.080999999800000,110.5439987,3633.0000000
2118,8732,247262.527200000010000,3158250.080999999800000,97.3001022,3276.0000000
2119,8733,248262.527200000010000,3158250.080999999800000,65.9953003,3242.0000000
2120,8734,249262.527200000010000,3158250.080999999800000,54.1926003,3409.0000000
2121,8735,250262.527200000010000,3158250.080999999800000,49.9472008,3678.0000000
2122,8736,251262.527200000010000,3158250.080999999800000,49.7596016,3920.0000000
2123,8737,252262.527200000010000,3158250.080999999800000,53.1786003,4440.0000000
2124,8738,253262.527200000010000,3158250.080999999800000,51.2918015,4558.0000000
2125,8739,254262.527200000010000,3158250.080999999800000,41.9963989,4936.0000000
2126,8740,255262.527200000010000,3158250.080999999800000,46.3642998,5359.0000000
2127,8741,256262.527200000010000,3158250.080999999800000,72.9084015,5957.0000000
2128,8744,259262.527200000010000,3158250.080999999800000,37.0493011,5895.0000000
2129,8747,262262.527200000010000,3158250.080999999800000,70.6407013,5854.0000000
2130,8748,263262.527200000010000,3158250.080999999800000,45.2070007,5502.0000000
2131,8749,264262.527200000010000,3158250.080999999800000,44.5093994,5058.0000000
2132,8750,265262.527200000010000,3158250.080999999800000,43.9994011,4800.0000000
2133,8751,266262.527200000010000,3158250.080999999800000,49.2238007,4572.0000000
2134,8752,267262.527200000010000,3158250.080999999800000,44.3260002,4399.0000000
2135,8753,268262.527200000010000,3158250.080999999800000,47.9637985,4340.0000000
2136,8754,269262.527200000010000,3158250.080999999800000,62.5400009,4732.0000000
2137,8755,270262.527200000010000,3158250.080999999800000,70.6569977,4972.0000000
2138,8756,271262.527200000010000,3158250.080999999800000,62.4589005,5160.0000000
2139,8757,272262.527200000010000,3158250.080999999800000,53.4627991,4761.0000000
2140,8758,273262.527200000010000,3158250.080999999800000,57.8259010,4350.0000000
2141,8759,274262.527200000010000,3158250.080999999800000,48.5983009,3583.0000000
2142,8760,275262.527200000010000,3158250.080999999800000,45.4128990,3549.0000000
2143,8761,276262.527200000010000,3158250.080999999800000,58.1921005,4272.0000000
2144,8762,277262.527200000010000,3158250.080999999800000,46.7459984,4186.0000000
2145,8763,278262.527200000010000,3158250.080999999800000,44.9665985,4474.0000000
2146,8764,279262.527200000010000,3158250.080999999800000,56.6525993,4316.0000000
2147,8765,280262.527200000010000,3158250.080999999800000,59.0420990,3529.0000000
2148,8766,281262.527200000010000,3158250.080999999800000,54.6800003,3496.0000000
2149,8767,282262.527200000010000,3158250.080999999800000,50.3390007,2972.0000000
2150,8774,289262.527200000010000,3158250.080999999800000,75.7399979,2992.0000000
2151,8775,290262.527200000010000,3158250.080999999800000,88.6200027,3647.0000000
2152,8776,291262.527200000010000,3158250.080999999800000,217.6959991,3294.0000000
2153,8778,293262.527200000010000,3158250.080999999800000,97.5242004,3349.0000000
2154,8779,294262.527200000010000,3158250.080999999800000,70.4908981,3683.0000000
2155,8780,295262.527200000010000,3158250.080999999800000,85.1311035,4067.0000000
2156,8781,296262.527200000010000,3158250.080999999800000,95.6903992,5159.0000000
2157,8783,298262.527200000010000,3158250.080999999800000,85.6752014,5888.0000000
2158,8784,299262.527200000010000,3158250.080999999800000,86.2419968,5937.0000000
2159,8787,302262.527200000010000,3158250.080999999800000,65.0038986,5693.0000000
2160,8788,303262.527200000010000,3158250.080999999800000,63.9795990,5369.0000000
2161,8789,304262.527200000010000,3158250.080999999800000,79.7632980,5096.0000000
2162,8790,305262.527200000010000,3158250.080999999800000,201.2579956,4406.0000000
2163,8792,307262.527200000010000,3158250.080999999800000,132.3600006,4294.0000000
2164,8793,308262.527200000010000,3158250.080999999800000,69.5348969,4833.0000000
2165,8794,309262.527200000010000,3158250.080999999800000,92.0416031,5784.0000000
2166,8795,310262.527200000010000,3158250.080999999800000,89.4208984,5067.0000000
2167,8796,311262.527200000010000,3158250.080999999800000,80.3093033,4979.0000000
2168,8797,312262.527200000010000,3158250.080999999800000,77.6499023,4348.0000000
2169,8798,313262.527200000010000,3158250.080999999800000,97.6716003,3727.0000000
2170,8799,314262.527200000010000,3158250.080999999800000,75.2350006,3307.0000000
2171,8800,315262.527200000010000,3158250.080999999800000,52.2526016,3354.0000000
2172,8801,316262.527200000010000,3158250.080999999800000,60.0225983,4097.0000000
2173,8802,317262.527200000010000,3158250.080999999800000,57.8586006,4470.0000000
2174,8803,318262.527200000010000,3158250.080999999800000,62.2610016,5068.0000000
2175,8804,319262.527200000010000,3158250.080999999800000,73.1920013,5418.0000000
2176,8805,320262.527200000010000,3158250.080999999800000,77.3529968,5523.0000000
2177,8806,321262.527200000010000,3158250.080999999800000,62.2053986,5334.0000000
2178,8807,322262.527200000010000,3158250.080999999800000,67.1779022,5160.0000000
2179,8808,323262.527200000010000,3158250.080999999800000,69.5991974,4495.0000000
2180,8809,324262.527200000010000,3158250.080999999800000,58.5077019,3780.0000000
2181,8810,325262.527200000010000,3158250.080999999800000,57.7234001,3762.0000000
2182,8811,326262.527200000010000,3158250.080999999800000,57.2686996,3514.0000000
2183,8812,327262.527200000010000,3158250.080999999800000,48.7774010,3917.0000000
2184,8813,328262.527200000010000,3158250.080999999800000,50.8888016,4118.0000000
2185,8814,329262.527200000010000,3158250.080999999800000,47.8779984,4570.0000000
2186,8815,330262.527200000010000,3158250.080999999800000,46.0102005,4910.0000000
2187,8816,331262.527200000010000,3158250.080999999800000,46.5601006,4978.0000000
2188,8817,332262.527200000010000,3158250.080999999800000,44.5531006,4905.0000000
2189,8818,333262.527200000010000,3158250.080999999800000,41.1111984,4440.0000000
2190,8819,334262.527200000010000,3158250.080999999800000,44.9304008,4624.0000000
2191,8820,335262.527200000010000,3158250.080999999800000,53.7387009,5380.0000000
2192,8821,336262.527200000010000,3158250.080999999800000,52.3204002,5524.0000000
2193,8822,337262.527200000010000,3158250.080999999800000,62.5831985,5958.0000000
2194,8823,338262.527200000010000,3158250.080999999800000,59.3545990,5452.0000000
2195,8824,339262.527200000010000,3158250.080999999800000,45.5274010,5216.0000000
2196,8825,340262.527200000010000,3158250.080999999800000,29.4545994,5050.0000000
2197,8826,341262.527200000010000,3158250.080999999800000,34.6212997,4874.0000000
2198,8827,342262.527200000010000,3158250.080999999800000,39.1198997,4749.0000000
2199,8828,343262.527200000010000,3158250.080999999800000,49.6394997,4713.0000000
2200,8829,344262.527200000010000,3158250.080999999800000,52.5946999,4669.0000000
2201,8830,345262.527200000010000,3158250.080999999800000,42.7328987,4501.0000000
2202,8831,346262.527200000010000,3158250.080999999800000,33.2378998,4619.0000000
2203,8832,347262.527200000010000,3158250.080999999800000,35.7924995,4964.0000000
2204,8928,222262.527200000010000,3159250.080999999800000,269.7260132,5137.0000000
2205,8929,223262.527200000010000,3159250.080999999800000,35.4403000,4813.0000000
2206,8930,224262.527200000010000,3159250.080999999800000,32.5115013,4688.0000000
2207,8931,225262.527200000010000,3159250.080999999800000,55.2918015,4924.0000000
2208,8932,226262.527200000010000,3159250.080999999800000,66.3483963,4065.0000000
2209,8933,227262.527200000010000,3159250.080999999800000,48.5239983,3482.0000000
2210,8934,228262.527200000010000,3159250.080999999800000,44.7002983,3646.0000000
2211,8935,229262.527200000010000,3159250.080999999800000,57.3266983,3802.0000000
2212,8936,230262.527200000010000,3159250.080999999800000,54.9659004,3896.0000000
2213,8937,231262.527200000010000,3159250.080999999800000,54.6675987,3785.0000000
2214,8938,232262.527200000010000,3159250.080999999800000,60.0102997,4094.0000000
2215,8939,233262.527200000010000,3159250.080999999800000,60.4737015,3685.0000000
2216,8940,234262.527200000010000,3159250.080999999800000,53.2591019,3303.0000000
2217,8941,235262.527200000010000,3159250.080999999800000,51.6467018,3200.0000000
